
[MeshData]

UVêî : 3810

UVî‘çÜ0 : { 0.559194, 0.726362 }
UVî‘çÜ513 : { 0.0738562, 0.726362 }
UVî‘çÜ514 : { 0.116724, 0.726362 }
UVî‘çÜ515 : { 0.116724, 0.726362 }
UVî‘çÜ516 : { 0.0738562, 0.726362 }
UVî‘çÜ517 : { 0.0738562, 0.726362 }
UVî‘çÜ518 : { 0.116724, 0.726362 }
UVî‘çÜ519 : { 0.0738562, 0.726362 }
UVî‘çÜ520 : { 0.116724, 0.726362 }
UVî‘çÜ521 : { 0.116724, 0.726362 }
UVî‘çÜ522 : { 0.116724, 0.726362 }
UVî‘çÜ523 : { 0.116724, 0.726362 }
UVî‘çÜ524 : { 0.0738562, 0.726362 }
UVî‘çÜ525 : { 0.0738562, 0.726362 }
UVî‘çÜ526 : { 0.0738562, 0.726362 }
UVî‘çÜ527 : { 0.116724, 0.726362 }
UVî‘çÜ528 : { 0.923128, 0.726362 }
UVî‘çÜ529 : { 0.953153, 0.726362 }
UVî‘çÜ530 : { 0.923128, 0.726362 }
UVî‘çÜ531 : { 0.953153, 0.726362 }
UVî‘çÜ532 : { 0.923128, 0.726362 }
UVî‘çÜ533 : { 0.953153, 0.726362 }
UVî‘çÜ534 : { 0.923128, 0.726362 }
UVî‘çÜ535 : { 0.953153, 0.726362 }
UVî‘çÜ536 : { 0.953153, 0.726362 }
UVî‘çÜ537 : { 0.953153, 0.726362 }
UVî‘çÜ538 : { 0.923128, 0.726362 }
UVî‘çÜ539 : { 0.923128, 0.726362 }
UVî‘çÜ540 : { 0.923128, 0.726362 }
UVî‘çÜ541 : { 0.923128, 0.726362 }
UVî‘çÜ542 : { 0.953153, 0.726362 }
UVî‘çÜ543 : { 0.953153, 0.726362 }
UVî‘çÜ544 : { 0.923128, 0.726362 }
UVî‘çÜ545 : { 0.953153, 0.726362 }
UVî‘çÜ546 : { 0.923128, 0.726362 }
UVî‘çÜ547 : { 0.923128, 0.726362 }
UVî‘çÜ548 : { 0.953153, 0.726362 }
UVî‘çÜ549 : { 0.953153, 0.726362 }
UVî‘çÜ550 : { 0.923128, 0.726362 }
UVî‘çÜ551 : { 0.953153, 0.726362 }
UVî‘çÜ552 : { 0.116724, 0.726362 }
UVî‘çÜ553 : { 0.159262, 0.726362 }
UVî‘çÜ554 : { 0.159262, 0.726362 }
UVî‘çÜ555 : { 0.159262, 0.726362 }
UVî‘çÜ556 : { 0.116724, 0.726362 }
UVî‘çÜ557 : { 0.116724, 0.726362 }
UVî‘çÜ558 : { 0.116724, 0.726362 }
UVî‘çÜ559 : { 0.159262, 0.726362 }
UVî‘çÜ560 : { 0.159262, 0.726362 }
UVî‘çÜ561 : { 0.159262, 0.726362 }
UVî‘çÜ562 : { 0.116724, 0.726362 }
UVî‘çÜ563 : { 0.116724, 0.726362 }
UVî‘çÜ564 : { 0.116724, 0.726362 }
UVî‘çÜ565 : { 0.116724, 0.726362 }
UVî‘çÜ566 : { 0.159262, 0.726362 }
UVî‘çÜ567 : { 0.116724, 0.726362 }
UVî‘çÜ568 : { 0.159262, 0.726362 }
UVî‘çÜ569 : { 0.159262, 0.726362 }
UVî‘çÜ570 : { 0.159262, 0.726362 }
UVî‘çÜ571 : { 0.159262, 0.726362 }
UVî‘çÜ572 : { 0.116724, 0.726362 }
UVî‘çÜ573 : { 0.116724, 0.726362 }
UVî‘çÜ574 : { 0.116724, 0.726362 }
UVî‘çÜ575 : { 0.159262, 0.726362 }
UVî‘çÜ576 : { 0.953153, 0.726362 }
UVî‘çÜ577 : { 0.958019, 0.726362 }
UVî‘çÜ578 : { 0.953153, 0.726362 }
UVî‘çÜ579 : { 0.958019, 0.726362 }
UVî‘çÜ580 : { 0.953153, 0.726362 }
UVî‘çÜ581 : { 0.958019, 0.726362 }
UVî‘çÜ582 : { 0.953153, 0.726362 }
UVî‘çÜ583 : { 0.958019, 0.726362 }
UVî‘çÜ584 : { 0.958019, 0.726362 }
UVî‘çÜ585 : { 0.958019, 0.726362 }
UVî‘çÜ586 : { 0.953153, 0.726362 }
UVî‘çÜ587 : { 0.953153, 0.726362 }
UVî‘çÜ588 : { 0.953153, 0.726362 }
UVî‘çÜ589 : { 0.958019, 0.726362 }
UVî‘çÜ590 : { 0.953153, 0.726362 }
UVî‘çÜ591 : { 0.958019, 0.726362 }
UVî‘çÜ592 : { 0.953153, 0.726362 }
UVî‘çÜ593 : { 0.958019, 0.726362 }
UVî‘çÜ594 : { 0.953153, 0.726362 }
UVî‘çÜ595 : { 0.958019, 0.726362 }
UVî‘çÜ596 : { 0.953153, 0.726362 }
UVî‘çÜ597 : { 0.958019, 0.726362 }
UVî‘çÜ598 : { 0.953153, 0.726362 }
UVî‘çÜ599 : { 0.958019, 0.726362 }
UVî‘çÜ600 : { 0.159262, 0.726362 }
UVî‘çÜ601 : { 0.221886, 0.726362 }
UVî‘çÜ602 : { 0.221886, 0.726362 }
UVî‘çÜ603 : { 0.221886, 0.726362 }
UVî‘çÜ604 : { 0.159262, 0.726362 }
UVî‘çÜ605 : { 0.159262, 0.726362 }
UVî‘çÜ606 : { 0.159262, 0.726362 }
UVî‘çÜ607 : { 0.221886, 0.726362 }
UVî‘çÜ608 : { 0.221886, 0.726362 }
UVî‘çÜ609 : { 0.221886, 0.726362 }
UVî‘çÜ610 : { 0.159262, 0.726362 }
UVî‘çÜ611 : { 0.159262, 0.726362 }
UVî‘çÜ612 : { 0.159262, 0.726362 }
UVî‘çÜ613 : { 0.159262, 0.726362 }
UVî‘çÜ614 : { 0.221886, 0.726362 }
UVî‘çÜ615 : { 0.159262, 0.726362 }
UVî‘çÜ616 : { 0.221886, 0.726362 }
UVî‘çÜ617 : { 0.221886, 0.726362 }
UVî‘çÜ618 : { 0.221886, 0.726362 }
UVî‘çÜ619 : { 0.221886, 0.726362 }
UVî‘çÜ620 : { 0.159262, 0.726362 }
UVî‘çÜ621 : { 0.159262, 0.726362 }
UVî‘çÜ622 : { 0.159262, 0.726362 }
UVî‘çÜ623 : { 0.221886, 0.726362 }
UVî‘çÜ624 : { 0.958019, 0.726362 }
UVî‘çÜ625 : { 0.962981, 0.726362 }
UVî‘çÜ626 : { 0.958019, 0.726362 }
UVî‘çÜ627 : { 0.962981, 0.726362 }
UVî‘çÜ628 : { 0.958019, 0.726362 }
UVî‘çÜ629 : { 0.962981, 0.726362 }
UVî‘çÜ630 : { 0.958019, 0.726362 }
UVî‘çÜ631 : { 0.962981, 0.726362 }
UVî‘çÜ632 : { 0.962981, 0.726362 }
UVî‘çÜ633 : { 0.962981, 0.726362 }
UVî‘çÜ634 : { 0.958019, 0.726362 }
UVî‘çÜ635 : { 0.958019, 0.726362 }
UVî‘çÜ636 : { 0.958019, 0.726362 }
UVî‘çÜ637 : { 0.962981, 0.726362 }
UVî‘çÜ638 : { 0.958019, 0.726362 }
UVî‘çÜ639 : { 0.962981, 0.726362 }
UVî‘çÜ640 : { 0.958019, 0.726362 }
UVî‘çÜ641 : { 0.962981, 0.726362 }
UVî‘çÜ642 : { 0.958019, 0.726362 }
UVî‘çÜ643 : { 0.962981, 0.726362 }
UVî‘çÜ644 : { 0.958019, 0.726362 }
UVî‘çÜ645 : { 0.962981, 0.726362 }
UVî‘çÜ646 : { 0.958019, 0.726362 }
UVî‘çÜ647 : { 0.962981, 0.726362 }
UVî‘çÜ648 : { 0.221886, 0.726362 }
UVî‘çÜ649 : { 0.221886, 0.726362 }
UVî‘çÜ650 : { 0.284214, 0.726362 }
UVî‘çÜ651 : { 0.221886, 0.726362 }
UVî‘çÜ652 : { 0.284214, 0.726362 }
UVî‘çÜ653 : { 0.284214, 0.726362 }
UVî‘çÜ654 : { 0.221886, 0.726362 }
UVî‘çÜ655 : { 0.221886, 0.726362 }
UVî‘çÜ656 : { 0.284214, 0.726362 }
UVî‘çÜ657 : { 0.221886, 0.726362 }
UVî‘çÜ658 : { 0.284214, 0.726362 }
UVî‘çÜ659 : { 0.284214, 0.726362 }
UVî‘çÜ660 : { 0.284214, 0.726362 }
UVî‘çÜ661 : { 0.284214, 0.726362 }
UVî‘çÜ662 : { 0.221886, 0.726362 }
UVî‘çÜ663 : { 0.221886, 0.726362 }
UVî‘çÜ664 : { 0.221886, 0.726362 }
UVî‘çÜ665 : { 0.284214, 0.726362 }
UVî‘çÜ666 : { 0.284214, 0.726362 }
UVî‘çÜ667 : { 0.284214, 0.726362 }
UVî‘çÜ668 : { 0.221886, 0.726362 }
UVî‘çÜ669 : { 0.221886, 0.726362 }
UVî‘çÜ670 : { 0.221886, 0.726362 }
UVî‘çÜ671 : { 0.284214, 0.726362 }
UVî‘çÜ672 : { 0.962981, 0.726362 }
UVî‘çÜ673 : { 0.962981, 0.726362 }
UVî‘çÜ674 : { 0.988116, 0.726362 }
UVî‘çÜ675 : { 0.988116, 0.726362 }
UVî‘çÜ676 : { 0.962981, 0.726362 }
UVî‘çÜ677 : { 0.988116, 0.726362 }
UVî‘çÜ678 : { 0.962981, 0.726362 }
UVî‘çÜ679 : { 0.962981, 0.726362 }
UVî‘çÜ680 : { 0.988116, 0.726362 }
UVî‘çÜ681 : { 0.988116, 0.726362 }
UVî‘çÜ682 : { 0.962981, 0.726362 }
UVî‘çÜ683 : { 0.988116, 0.726362 }
UVî‘çÜ684 : { 0.962981, 0.726362 }
UVî‘çÜ685 : { 0.988116, 0.726362 }
UVî‘çÜ686 : { 0.988116, 0.726362 }
UVî‘çÜ687 : { 0.988116, 0.726362 }
UVî‘çÜ688 : { 0.962981, 0.726362 }
UVî‘çÜ689 : { 0.962981, 0.726362 }
UVî‘çÜ690 : { 0.962981, 0.726362 }
UVî‘çÜ691 : { 0.988116, 0.726362 }
UVî‘çÜ692 : { 0.988116, 0.726362 }
UVî‘çÜ693 : { 0.988116, 0.726362 }
UVî‘çÜ694 : { 0.962981, 0.726362 }
UVî‘çÜ695 : { 0.962981, 0.726362 }
UVî‘çÜ696 : { 0.338676, 0.726362 }
UVî‘çÜ697 : { 0.284214, 0.726362 }
UVî‘çÜ698 : { 0.284214, 0.726362 }
UVî‘çÜ699 : { 0.284214, 0.726362 }
UVî‘çÜ700 : { 0.338676, 0.726362 }
UVî‘çÜ701 : { 0.338676, 0.726362 }
UVî‘çÜ702 : { 0.338676, 0.726362 }
UVî‘çÜ703 : { 0.284214, 0.726362 }
UVî‘çÜ704 : { 0.284214, 0.726362 }
UVî‘çÜ705 : { 0.284214, 0.726362 }
UVî‘çÜ706 : { 0.338676, 0.726362 }
UVî‘çÜ707 : { 0.338677, 0.726362 }
UVî‘çÜ708 : { 0.338677, 0.726362 }
UVî‘çÜ709 : { 0.338677, 0.726362 }
UVî‘çÜ710 : { 0.284214, 0.726362 }
UVî‘çÜ711 : { 0.284214, 0.726362 }
UVî‘çÜ712 : { 0.338677, 0.726362 }
UVî‘çÜ713 : { 0.284214, 0.726362 }
UVî‘çÜ714 : { 0.338677, 0.726362 }
UVî‘çÜ715 : { 0.338677, 0.726362 }
UVî‘çÜ716 : { 0.284214, 0.726362 }
UVî‘çÜ717 : { 0.284214, 0.726362 }
UVî‘çÜ718 : { 0.338677, 0.726362 }
UVî‘çÜ719 : { 0.284214, 0.726362 }
UVî‘çÜ720 : { 0.988116, 0.726362 }
UVî‘çÜ721 : { 0.990192, 0.726362 }
UVî‘çÜ722 : { 0.990192, 0.726362 }
UVî‘çÜ723 : { 0.990192, 0.726362 }
UVî‘çÜ724 : { 0.988116, 0.726362 }
UVî‘çÜ725 : { 0.988116, 0.726362 }
UVî‘çÜ726 : { 0.988116, 0.726362 }
UVî‘çÜ727 : { 0.990192, 0.726362 }
UVî‘çÜ728 : { 0.990192, 0.726362 }
UVî‘çÜ729 : { 0.990192, 0.726362 }
UVî‘çÜ730 : { 0.988116, 0.726362 }
UVî‘çÜ731 : { 0.988116, 0.726362 }
UVî‘çÜ732 : { 0.988116, 0.726362 }
UVî‘çÜ733 : { 0.990192, 0.726362 }
UVî‘çÜ734 : { 0.990192, 0.726362 }
UVî‘çÜ735 : { 0.990192, 0.726362 }
UVî‘çÜ736 : { 0.988116, 0.726362 }
UVî‘çÜ737 : { 0.988116, 0.726362 }
UVî‘çÜ738 : { 0.988116, 0.726362 }
UVî‘çÜ739 : { 0.990192, 0.726362 }
UVî‘çÜ740 : { 0.990192, 0.726362 }
UVî‘çÜ741 : { 0.990192, 0.726362 }
UVî‘çÜ742 : { 0.988116, 0.726362 }
UVî‘çÜ743 : { 0.988116, 0.726362 }
UVî‘çÜ744 : { 0.390563, 0.726362 }
UVî‘çÜ745 : { 0.390563, 0.726362 }
UVî‘çÜ746 : { 0.338676, 0.726362 }
UVî‘çÜ747 : { 0.338676, 0.726362 }
UVî‘çÜ748 : { 0.390563, 0.726362 }
UVî‘çÜ749 : { 0.338676, 0.726362 }
UVî‘çÜ750 : { 0.390563, 0.726362 }
UVî‘çÜ751 : { 0.390563, 0.726362 }
UVî‘çÜ752 : { 0.338676, 0.726362 }
UVî‘çÜ753 : { 0.338676, 0.726362 }
UVî‘çÜ754 : { 0.390563, 0.726362 }
UVî‘çÜ755 : { 0.338677, 0.726362 }
UVî‘çÜ756 : { 0.390563, 0.726362 }
UVî‘çÜ757 : { 0.390563, 0.726362 }
UVî‘çÜ758 : { 0.338677, 0.726362 }
UVî‘çÜ759 : { 0.338677, 0.726362 }
UVî‘çÜ760 : { 0.390563, 0.726362 }
UVî‘çÜ761 : { 0.338677, 0.726362 }
UVî‘çÜ762 : { 0.390563, 0.726362 }
UVî‘çÜ763 : { 0.390563, 0.726362 }
UVî‘çÜ764 : { 0.338677, 0.726362 }
UVî‘çÜ765 : { 0.338677, 0.726362 }
UVî‘çÜ766 : { 0.390563, 0.726362 }
UVî‘çÜ767 : { 0.338677, 0.726362 }
UVî‘çÜ768 : { 0.990192, 0.726362 }
UVî‘çÜ769 : { 0.990192, 0.726362 }
UVî‘çÜ770 : { 0.989043, 0.726362 }
UVî‘çÜ771 : { 0.989043, 0.726362 }
UVî‘çÜ772 : { 0.990192, 0.726362 }
UVî‘çÜ773 : { 0.989043, 0.726362 }
UVî‘çÜ774 : { 0.990192, 0.726362 }
UVî‘çÜ775 : { 0.990192, 0.726362 }
UVî‘çÜ776 : { 0.989043, 0.726362 }
UVî‘çÜ777 : { 0.989043, 0.726362 }
UVî‘çÜ778 : { 0.990192, 0.726362 }
UVî‘çÜ779 : { 0.989043, 0.726362 }
UVî‘çÜ780 : { 0.990192, 0.726362 }
UVî‘çÜ781 : { 0.990192, 0.726362 }
UVî‘çÜ782 : { 0.989043, 0.726362 }
UVî‘çÜ783 : { 0.989043, 0.726362 }
UVî‘çÜ784 : { 0.990192, 0.726362 }
UVî‘çÜ785 : { 0.989043, 0.726362 }
UVî‘çÜ786 : { 0.990192, 0.726362 }
UVî‘çÜ787 : { 0.990192, 0.726362 }
UVî‘çÜ788 : { 0.989043, 0.726362 }
UVî‘çÜ789 : { 0.989043, 0.726362 }
UVî‘çÜ790 : { 0.990192, 0.726362 }
UVî‘çÜ791 : { 0.989043, 0.726362 }
UVî‘çÜ792 : { 0.450458, 0.726362 }
UVî‘çÜ793 : { 0.390563, 0.726362 }
UVî‘çÜ794 : { 0.390563, 0.726362 }
UVî‘çÜ795 : { 0.390563, 0.726362 }
UVî‘çÜ796 : { 0.450458, 0.726362 }
UVî‘çÜ797 : { 0.450458, 0.726362 }
UVî‘çÜ798 : { 0.450458, 0.726362 }
UVî‘çÜ799 : { 0.390563, 0.726362 }
UVî‘çÜ800 : { 0.390563, 0.726362 }
UVî‘çÜ801 : { 0.390563, 0.726362 }
UVî‘çÜ802 : { 0.450458, 0.726362 }
UVî‘çÜ803 : { 0.450458, 0.726362 }
UVî‘çÜ804 : { 0.450458, 0.726362 }
UVî‘çÜ805 : { 0.390563, 0.726362 }
UVî‘çÜ806 : { 0.390563, 0.726362 }
UVî‘çÜ807 : { 0.390563, 0.726362 }
UVî‘çÜ808 : { 0.450458, 0.726362 }
UVî‘çÜ809 : { 0.450458, 0.726362 }
UVî‘çÜ810 : { 0.450458, 0.726362 }
UVî‘çÜ811 : { 0.390563, 0.726362 }
UVî‘çÜ812 : { 0.390563, 0.726362 }
UVî‘çÜ813 : { 0.390563, 0.726362 }
UVî‘çÜ814 : { 0.450458, 0.726362 }
UVî‘çÜ815 : { 0.450458, 0.726362 }
UVî‘çÜ816 : { 0.989043, 0.726362 }
UVî‘çÜ817 : { 0.953153, 0.726362 }
UVî‘çÜ818 : { 0.953153, 0.726362 }
UVî‘çÜ819 : { 0.953153, 0.726362 }
UVî‘çÜ820 : { 0.989043, 0.726362 }
UVî‘çÜ821 : { 0.989043, 0.726362 }
UVî‘çÜ822 : { 0.989043, 0.726362 }
UVî‘çÜ823 : { 0.953153, 0.726362 }
UVî‘çÜ824 : { 0.953153, 0.726362 }
UVî‘çÜ825 : { 0.953153, 0.726362 }
UVî‘çÜ826 : { 0.989043, 0.726362 }
UVî‘çÜ827 : { 0.989043, 0.726362 }
UVî‘çÜ828 : { 0.989043, 0.726362 }
UVî‘çÜ829 : { 0.989043, 0.726362 }
UVî‘çÜ830 : { 0.953153, 0.726362 }
UVî‘çÜ831 : { 0.953153, 0.726362 }
UVî‘çÜ832 : { 0.989043, 0.726362 }
UVî‘çÜ833 : { 0.953153, 0.726362 }
UVî‘çÜ834 : { 0.989043, 0.726362 }
UVî‘çÜ835 : { 0.989043, 0.726362 }
UVî‘çÜ836 : { 0.953153, 0.726362 }
UVî‘çÜ837 : { 0.953153, 0.726362 }
UVî‘çÜ838 : { 0.989043, 0.726362 }
UVî‘çÜ839 : { 0.953153, 0.726362 }
UVî‘çÜ840 : { 0.507784, 0.726362 }
UVî‘çÜ841 : { 0.450458, 0.726362 }
UVî‘çÜ842 : { 0.450458, 0.726362 }
UVî‘çÜ843 : { 0.450458, 0.726362 }
UVî‘çÜ844 : { 0.507784, 0.726362 }
UVî‘çÜ845 : { 0.507784, 0.726362 }
UVî‘çÜ846 : { 0.507784, 0.726362 }
UVî‘çÜ847 : { 0.450458, 0.726362 }
UVî‘çÜ848 : { 0.450458, 0.726362 }
UVî‘çÜ849 : { 0.450458, 0.726362 }
UVî‘çÜ850 : { 0.507784, 0.726362 }
UVî‘çÜ851 : { 0.507784, 0.726362 }
UVî‘çÜ852 : { 0.507784, 0.726362 }
UVî‘çÜ853 : { 0.450458, 0.726362 }
UVî‘çÜ854 : { 0.450458, 0.726362 }
UVî‘çÜ855 : { 0.450458, 0.726362 }
UVî‘çÜ856 : { 0.507784, 0.726362 }
UVî‘çÜ857 : { 0.507784, 0.726362 }
UVî‘çÜ858 : { 0.507784, 0.726362 }
UVî‘çÜ859 : { 0.450458, 0.726362 }
UVî‘çÜ860 : { 0.507784, 0.726362 }
UVî‘çÜ861 : { 0.450458, 0.726362 }
UVî‘çÜ862 : { 0.507784, 0.726362 }
UVî‘çÜ863 : { 0.450458, 0.726362 }
UVî‘çÜ864 : { 0.953153, 0.726362 }
UVî‘çÜ865 : { 0.923128, 0.726362 }
UVî‘çÜ866 : { 0.923128, 0.726362 }
UVî‘çÜ867 : { 0.923128, 0.726362 }
UVî‘çÜ868 : { 0.953153, 0.726362 }
UVî‘çÜ869 : { 0.953153, 0.726362 }
UVî‘çÜ870 : { 0.953153, 0.726362 }
UVî‘çÜ871 : { 0.923128, 0.726362 }
UVî‘çÜ872 : { 0.923128, 0.726362 }
UVî‘çÜ873 : { 0.923128, 0.726362 }
UVî‘çÜ874 : { 0.953153, 0.726362 }
UVî‘çÜ875 : { 0.953153, 0.726362 }
UVî‘çÜ876 : { 0.953153, 0.726362 }
UVî‘çÜ877 : { 0.923128, 0.726362 }
UVî‘çÜ878 : { 0.923128, 0.726362 }
UVî‘çÜ879 : { 0.923128, 0.726362 }
UVî‘çÜ880 : { 0.953153, 0.726362 }
UVî‘çÜ881 : { 0.953153, 0.726362 }
UVî‘çÜ882 : { 0.953153, 0.726362 }
UVî‘çÜ883 : { 0.923128, 0.726362 }
UVî‘çÜ884 : { 0.923128, 0.726362 }
UVî‘çÜ885 : { 0.923128, 0.726362 }
UVî‘çÜ886 : { 0.953153, 0.726362 }
UVî‘çÜ887 : { 0.953153, 0.726362 }
UVî‘çÜ888 : { 0.559194, 0.726362 }
UVî‘çÜ889 : { 0.507784, 0.726362 }
UVî‘çÜ890 : { 0.559194, 0.726362 }
UVî‘çÜ891 : { 0.507784, 0.726362 }
UVî‘çÜ892 : { 0.559194, 0.726362 }
UVî‘çÜ893 : { 0.507784, 0.726362 }
UVî‘çÜ894 : { 0.559194, 0.726362 }
UVî‘çÜ895 : { 0.507784, 0.726362 }
UVî‘çÜ896 : { 0.559194, 0.726362 }
UVî‘çÜ897 : { 0.507784, 0.726362 }
UVî‘çÜ898 : { 0.559194, 0.726362 }
UVî‘çÜ899 : { 0.507784, 0.726362 }
UVî‘çÜ900 : { 0.559194, 0.726362 }
UVî‘çÜ901 : { 0.507784, 0.726362 }
UVî‘çÜ902 : { 0.559194, 0.726362 }
UVî‘çÜ903 : { 0.507784, 0.726362 }
UVî‘çÜ904 : { 0.559194, 0.726362 }
UVî‘çÜ905 : { 0.507784, 0.726362 }
UVî‘çÜ906 : { 0.559194, 0.726362 }
UVî‘çÜ907 : { 0.507784, 0.726362 }
UVî‘çÜ908 : { 0.559194, 0.726362 }
UVî‘çÜ909 : { 0.507784, 0.726362 }
UVî‘çÜ910 : { 0.559194, 0.726362 }
UVî‘çÜ911 : { 0.507784, 0.726362 }
UVî‘çÜ912 : { 0.923128, 0.726362 }
UVî‘çÜ913 : { 0.916206, 0.726362 }
UVî‘çÜ914 : { 0.916206, 0.726362 }
UVî‘çÜ915 : { 0.916206, 0.726362 }
UVî‘çÜ916 : { 0.923128, 0.726362 }
UVî‘çÜ917 : { 0.923128, 0.726362 }
UVî‘çÜ918 : { 0.923128, 0.726362 }
UVî‘çÜ919 : { 0.916206, 0.726362 }
UVî‘çÜ920 : { 0.916206, 0.726362 }
UVî‘çÜ921 : { 0.916206, 0.726362 }
UVî‘çÜ922 : { 0.923128, 0.726362 }
UVî‘çÜ923 : { 0.923128, 0.726362 }
UVî‘çÜ924 : { 0.923128, 0.726362 }
UVî‘çÜ925 : { 0.916206, 0.726362 }
UVî‘çÜ926 : { 0.916206, 0.726362 }
UVî‘çÜ927 : { 0.916206, 0.726362 }
UVî‘çÜ928 : { 0.923128, 0.726362 }
UVî‘çÜ929 : { 0.923128, 0.726362 }
UVî‘çÜ930 : { 0.923128, 0.726362 }
UVî‘çÜ931 : { 0.916206, 0.726362 }
UVî‘çÜ932 : { 0.916206, 0.726362 }
UVî‘çÜ933 : { 0.916206, 0.726362 }
UVî‘çÜ934 : { 0.923128, 0.726362 }
UVî‘çÜ935 : { 0.923128, 0.726362 }
UVî‘çÜ936 : { 0.611058, 0.726362 }
UVî‘çÜ937 : { 0.559194, 0.726362 }
UVî‘çÜ938 : { 0.611058, 0.726362 }
UVî‘çÜ939 : { 0.559194, 0.726362 }
UVî‘çÜ940 : { 0.611058, 0.726362 }
UVî‘çÜ941 : { 0.559194, 0.726362 }
UVî‘çÜ942 : { 0.559194, 0.726362 }
UVî‘çÜ943 : { 0.611058, 0.726362 }
UVî‘çÜ944 : { 0.611058, 0.726362 }
UVî‘çÜ945 : { 0.611058, 0.726362 }
UVî‘çÜ946 : { 0.559194, 0.726362 }
UVî‘çÜ947 : { 0.559194, 0.726362 }
UVî‘çÜ948 : { 0.559194, 0.726362 }
UVî‘çÜ949 : { 0.611058, 0.726362 }
UVî‘çÜ950 : { 0.611058, 0.726362 }
UVî‘çÜ951 : { 0.611058, 0.726362 }
UVî‘çÜ952 : { 0.559194, 0.726362 }
UVî‘çÜ953 : { 0.559194, 0.726362 }
UVî‘çÜ954 : { 0.559194, 0.726362 }
UVî‘çÜ955 : { 0.611058, 0.726362 }
UVî‘çÜ956 : { 0.611058, 0.726362 }
UVî‘çÜ957 : { 0.611058, 0.726362 }
UVî‘çÜ958 : { 0.559194, 0.726362 }
UVî‘çÜ959 : { 0.559194, 0.726362 }
UVî‘çÜ960 : { 0.916206, 0.726362 }
UVî‘çÜ961 : { 0.891572, 0.726362 }
UVî‘çÜ962 : { 0.891572, 0.726362 }
UVî‘çÜ963 : { 0.891572, 0.726362 }
UVî‘çÜ964 : { 0.916206, 0.726362 }
UVî‘çÜ965 : { 0.916206, 0.726362 }
UVî‘çÜ966 : { 0.916206, 0.726362 }
UVî‘çÜ967 : { 0.891572, 0.726362 }
UVî‘çÜ968 : { 0.891572, 0.726362 }
UVî‘çÜ969 : { 0.891572, 0.726362 }
UVî‘çÜ970 : { 0.916206, 0.726362 }
UVî‘çÜ971 : { 0.916206, 0.726362 }
UVî‘çÜ972 : { 0.916206, 0.726362 }
UVî‘çÜ973 : { 0.891572, 0.726362 }
UVî‘çÜ974 : { 0.891572, 0.726362 }
UVî‘çÜ975 : { 0.891572, 0.726362 }
UVî‘çÜ976 : { 0.916206, 0.726362 }
UVî‘çÜ977 : { 0.916206, 0.726362 }
UVî‘çÜ978 : { 0.916206, 0.726362 }
UVî‘çÜ979 : { 0.891572, 0.726362 }
UVî‘çÜ980 : { 0.891572, 0.726362 }
UVî‘çÜ981 : { 0.891572, 0.726362 }
UVî‘çÜ982 : { 0.916206, 0.726362 }
UVî‘çÜ983 : { 0.916206, 0.726362 }
UVî‘çÜ984 : { 0.611058, 0.726362 }
UVî‘çÜ985 : { 0.65833, 0.726362 }
UVî‘çÜ986 : { 0.65833, 0.726362 }
UVî‘çÜ987 : { 0.65833, 0.726362 }
UVî‘çÜ988 : { 0.611058, 0.726362 }
UVî‘çÜ989 : { 0.611058, 0.726362 }
UVî‘çÜ990 : { 0.611058, 0.726362 }
UVî‘çÜ991 : { 0.65833, 0.726362 }
UVî‘çÜ992 : { 0.65833, 0.726362 }
UVî‘çÜ993 : { 0.65833, 0.726362 }
UVî‘çÜ994 : { 0.611058, 0.726362 }
UVî‘çÜ995 : { 0.611058, 0.726362 }
UVî‘çÜ996 : { 0.611058, 0.726362 }
UVî‘çÜ997 : { 0.65833, 0.726362 }
UVî‘çÜ998 : { 0.65833, 0.726362 }
UVî‘çÜ999 : { 0.65833, 0.726362 }
UVî‘çÜ1000 : { 0.611058, 0.726362 }
UVî‘çÜ1001 : { 0.611058, 0.726362 }
UVî‘çÜ1002 : { 0.611058, 0.726362 }
UVî‘çÜ1003 : { 0.65833, 0.726362 }
UVî‘çÜ1004 : { 0.65833, 0.726362 }
UVî‘çÜ1005 : { 0.65833, 0.726362 }
UVî‘çÜ1006 : { 0.611058, 0.726362 }
UVî‘çÜ1007 : { 0.611058, 0.726362 }
UVî‘çÜ1008 : { 0.891572, 0.726362 }
UVî‘çÜ1009 : { 0.877554, 0.726362 }
UVî‘çÜ1010 : { 0.877554, 0.726362 }
UVî‘çÜ1011 : { 0.877554, 0.726362 }
UVî‘çÜ1012 : { 0.891572, 0.726362 }
UVî‘çÜ1013 : { 0.891572, 0.726362 }
UVî‘çÜ1014 : { 0.891572, 0.726362 }
UVî‘çÜ1015 : { 0.877554, 0.726362 }
UVî‘çÜ1016 : { 0.877554, 0.726362 }
UVî‘çÜ1017 : { 0.877554, 0.726362 }
UVî‘çÜ1018 : { 0.891572, 0.726362 }
UVî‘çÜ1019 : { 0.891572, 0.726362 }
UVî‘çÜ1020 : { 0.891572, 0.726362 }
UVî‘çÜ1021 : { 0.877554, 0.726362 }
UVî‘çÜ1022 : { 0.877554, 0.726362 }
UVî‘çÜ1023 : { 0.877554, 0.726362 }
UVî‘çÜ1024 : { 0.891572, 0.726362 }
UVî‘çÜ1025 : { 0.891572, 0.726362 }
UVî‘çÜ1026 : { 0.891572, 0.726362 }
UVî‘çÜ1027 : { 0.877554, 0.726362 }
