ボーンの重み頂点番号529 : { 1, 0.207618 } { 2, 0.792382 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号530 : { 1, 0.274873 } { 2, 0.725127 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号531 : { 0, 0.104111 } { 1, 0.470672 } { 2, 0.425217 } { 0, 0 } 
ボーンの重み頂点番号532 : { 0, 0.102685 } { 1, 0.473884 } { 2, 0.423431 } { 0, 0 } 
ボーンの重み頂点番号533 : { 0, 0.0801527 } { 1, 0.518435 } { 2, 0.401412 } { 0, 0 } 
ボーンの重み頂点番号534 : { 0, 0.0839058 } { 1, 0.511504 } { 2, 0.40459 } { 0, 0 } 
ボーンの重み頂点番号535 : { 0, 0.104111 } { 1, 0.470672 } { 2, 0.425217 } { 0, 0 } 
ボーンの重み頂点番号536 : { 0, 0.0801527 } { 1, 0.518435 } { 2, 0.401412 } { 0, 0 } 
ボーンの重み頂点番号537 : { 1, 0.443196 } { 2, 0.556804 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号538 : { 1, 0.401942 } { 2, 0.598058 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号539 : { 1, 0.542416 } { 2, 0.457584 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号540 : { 1, 0.533547 } { 2, 0.466453 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号541 : { 1, 0.443196 } { 2, 0.556804 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号542 : { 1, 0.542416 } { 2, 0.457584 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号543 : { 1, 0.620619 } { 2, 0.379381 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号544 : { 1, 0.628042 } { 2, 0.371958 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号545 : { 1, 0.60873 } { 2, 0.39127 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号546 : { 1, 0.581996 } { 2, 0.418004 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号547 : { 1, 0.620619 } { 2, 0.379381 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号548 : { 1, 0.60873 } { 2, 0.39127 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号549 : { 0, 0.00288362 } { 1, 0.625231 } { 2, 0.371885 } { 0, 0 } 
ボーンの重み頂点番号550 : { 0, 0.00434865 } { 1, 0.628358 } { 2, 0.367294 } { 0, 0 } 
ボーンの重み頂点番号551 : { 1, 0.628042 } { 2, 0.371958 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号552 : { 1, 0.620619 } { 2, 0.379381 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号553 : { 0, 0.00288362 } { 1, 0.625231 } { 2, 0.371885 } { 0, 0 } 
ボーンの重み頂点番号554 : { 1, 0.628042 } { 2, 0.371958 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号555 : { 1, 0.437487 } { 2, 0.511644 } { 3, 0.0508689 } { 0, 0 } 
ボーンの重み頂点番号556 : { 1, 0.357976 } { 2, 0.642024 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号557 : { 1, 0.353355 } { 2, 0.646645 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号558 : { 1, 0.467025 } { 2, 0.48198 } { 3, 0.0509948 } { 0, 0 } 
ボーンの重み頂点番号559 : { 1, 0.437487 } { 2, 0.511644 } { 3, 0.0508689 } { 0, 0 } 
ボーンの重み頂点番号560 : { 1, 0.353355 } { 2, 0.646645 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号561 : { 1, 0.542416 } { 2, 0.457584 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号562 : { 1, 0.639398 } { 2, 0.360602 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号563 : { 1, 0.618691 } { 2, 0.381309 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号564 : { 1, 0.533547 } { 2, 0.466453 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号565 : { 1, 0.542416 } { 2, 0.457584 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号566 : { 1, 0.618691 } { 2, 0.381309 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号567 : { 1, 0.582429 } { 2, 0.417571 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号568 : { 1, 0.630361 } { 2, 0.369639 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号569 : { 1, 0.581996 } { 2, 0.418004 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号570 : { 1, 0.581996 } { 2, 0.418004 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号571 : { 1, 0.497588 } { 2, 0.502412 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号572 : { 1, 0.582429 } { 2, 0.417571 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号573 : { 0, 0.00434865 } { 1, 0.628358 } { 2, 0.367294 } { 0, 0 } 
ボーンの重み頂点番号574 : { 0, 0.0417904 } { 1, 0.582132 } { 2, 0.376078 } { 0, 0 } 
ボーンの重み頂点番号575 : { 0, 0.0382733 } { 1, 0.58734 } { 2, 0.374387 } { 0, 0 } 
ボーンの重み頂点番号576 : { 1, 0.628586 } { 2, 0.371414 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号577 : { 0, 0.00434865 } { 1, 0.628358 } { 2, 0.367294 } { 0, 0 } 
ボーンの重み頂点番号578 : { 0, 0.0382733 } { 1, 0.58734 } { 2, 0.374387 } { 0, 0 } 
ボーンの重み頂点番号579 : { 1, 0.605023 } { 2, 0.394977 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号580 : { 1, 0.628042 } { 2, 0.371958 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号581 : { 1, 0.623721 } { 2, 0.376279 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号582 : { 0, 0.00288362 } { 1, 0.625231 } { 2, 0.371885 } { 0, 0 } 
ボーンの重み頂点番号583 : { 0, 0.0458209 } { 1, 0.574724 } { 2, 0.379455 } { 0, 0 } 
ボーンの重み頂点番号584 : { 0, 0.0417904 } { 1, 0.582132 } { 2, 0.376078 } { 0, 0 } 
ボーンの重み頂点番号585 : { 0, 0.00434865 } { 1, 0.628358 } { 2, 0.367294 } { 0, 0 } 
ボーンの重み頂点番号586 : { 0, 0.00288362 } { 1, 0.625231 } { 2, 0.371885 } { 0, 0 } 
ボーンの重み頂点番号587 : { 0, 0.0417904 } { 1, 0.582132 } { 2, 0.376078 } { 0, 0 } 
ボーンの重み頂点番号588 : { 1, 0.630361 } { 2, 0.369639 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号589 : { 1, 0.620619 } { 2, 0.379381 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号590 : { 1, 0.581996 } { 2, 0.418004 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号591 : { 1, 0.115316 } { 2, 0.884684 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号592 : { 2, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号593 : { 1, 0.0677514 } { 2, 0.932249 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号594 : { 1, 0.207618 } { 2, 0.792382 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号595 : { 1, 0.281396 } { 2, 0.718604 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号596 : { 1, 0.274873 } { 2, 0.725127 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号597 : { 1, 0.401942 } { 2, 0.598058 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号598 : { 1, 0.413959 } { 2, 0.586041 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号599 : { 1, 0.506605 } { 2, 0.493395 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号600 : { 1, 0.542416 } { 2, 0.457584 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号601 : { 1, 0.401942 } { 2, 0.598058 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号602 : { 1, 0.506605 } { 2, 0.493395 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号603 : { 1, 0.557218 } { 2, 0.390394 } { 3, 0.052388 } { 0, 0 } 
ボーンの重み頂点番号604 : { 1, 0.543455 } { 2, 0.404242 } { 3, 0.0523033 } { 0, 0 } 
ボーンの重み頂点番号605 : { 1, 0.606743 } { 2, 0.318327 } { 3, 0.0749299 } { 0, 0 } 
ボーンの重み頂点番号606 : { 1, 0.619256 } { 2, 0.3056 } { 3, 0.075144 } { 0, 0 } 
ボーンの重み頂点番号607 : { 1, 0.557218 } { 2, 0.390394 } { 3, 0.052388 } { 0, 0 } 
ボーンの重み頂点番号608 : { 1, 0.606743 } { 2, 0.318327 } { 3, 0.0749299 } { 0, 0 } 
ボーンの重み頂点番号609 : { 1, 0.545751 } { 2, 0.402124 } { 3, 0.0521253 } { 0, 0 } 
ボーンの重み頂点番号610 : { 1, 0.552692 } { 2, 0.395405 } { 3, 0.0519036 } { 0, 0 } 
ボーンの重み頂点番号611 : { 1, 0.606947 } { 2, 0.318763 } { 3, 0.07429 } { 0, 0 } 
ボーンの重み頂点番号612 : { 1, 0.604173 } { 2, 0.321146 } { 3, 0.0746807 } { 0, 0 } 
ボーンの重み頂点番号613 : { 1, 0.545751 } { 2, 0.402124 } { 3, 0.0521253 } { 0, 0 } 
ボーンの重み頂点番号614 : { 1, 0.606947 } { 2, 0.318763 } { 3, 0.07429 } { 0, 0 } 
ボーンの重み頂点番号615 : { 1, 0.543455 } { 2, 0.404242 } { 3, 0.0523033 } { 0, 0 } 
ボーンの重み頂点番号616 : { 1, 0.545751 } { 2, 0.402124 } { 3, 0.0521253 } { 0, 0 } 
ボーンの重み頂点番号617 : { 1, 0.604173 } { 2, 0.321146 } { 3, 0.0746807 } { 0, 0 } 
ボーンの重み頂点番号618 : { 1, 0.606743 } { 2, 0.318327 } { 3, 0.0749299 } { 0, 0 } 
ボーンの重み頂点番号619 : { 1, 0.543455 } { 2, 0.404242 } { 3, 0.0523033 } { 0, 0 } 
ボーンの重み頂点番号620 : { 1, 0.604173 } { 2, 0.321146 } { 3, 0.0746807 } { 0, 0 } 
ボーンの重み頂点番号621 : { 1, 0.690864 } { 2, 0.309136 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号622 : { 1, 0.675675 } { 2, 0.324325 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号623 : { 1, 0.680923 } { 2, 0.319077 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号624 : { 1, 0.690864 } { 2, 0.309136 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号625 : { 1, 0.680923 } { 2, 0.319077 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号626 : { 1, 0.688701 } { 2, 0.311299 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号627 : { 0, 0.0392246 } { 1, 0.581636 } { 2, 0.379139 } { 0, 0 } 
ボーンの重み頂点番号628 : { 0, 0.0543993 } { 1, 0.562747 } { 2, 0.382854 } { 0, 0 } 
ボーンの重み頂点番号629 : { 0, 0.00741586 } { 1, 0.618695 } { 2, 0.373889 } { 0, 0 } 
ボーンの重み頂点番号630 : { 1, 0.62025 } { 2, 0.37975 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号631 : { 0, 0.0392246 } { 1, 0.581636 } { 2, 0.379139 } { 0, 0 } 
ボーンの重み頂点番号632 : { 0, 0.00741586 } { 1, 0.618695 } { 2, 0.373889 } { 0, 0 } 
ボーンの重み頂点番号633 : { 0, 0.0392246 } { 1, 0.581636 } { 2, 0.379139 } { 0, 0 } 
ボーンの重み頂点番号634 : { 0, 0.0492512 } { 1, 0.570716 } { 2, 0.380032 } { 0, 0 } 
ボーンの重み頂点番号635 : { 0, 0.0848802 } { 1, 0.509382 } { 2, 0.405738 } { 0, 0 } 
ボーンの重み頂点番号636 : { 0, 0.0846392 } { 1, 0.509498 } { 2, 0.405863 } { 0, 0 } 
ボーンの重み頂点番号637 : { 0, 0.0392246 } { 1, 0.581636 } { 2, 0.379139 } { 0, 0 } 
ボーンの重み頂点番号638 : { 0, 0.0848802 } { 1, 0.509382 } { 2, 0.405738 } { 0, 0 } 
ボーンの重み頂点番号639 : { 0, 0.0492512 } { 1, 0.570716 } { 2, 0.380032 } { 0, 0 } 
ボーンの重み頂点番号640 : { 0, 0.0570896 } { 1, 0.562445 } { 2, 0.380466 } { 0, 0 } 
ボーンの重み頂点番号641 : { 0, 0.0871731 } { 1, 0.507517 } { 2, 0.40531 } { 0, 0 } 
ボーンの重み頂点番号642 : { 0, 0.0848802 } { 1, 0.509382 } { 2, 0.405738 } { 0, 0 } 
ボーンの重み頂点番号643 : { 0, 0.0492512 } { 1, 0.570716 } { 2, 0.380032 } { 0, 0 } 
ボーンの重み頂点番号644 : { 0, 0.0871731 } { 1, 0.507517 } { 2, 0.40531 } { 0, 0 } 
ボーンの重み頂点番号645 : { 0, 0.113325 } { 1, 0.450525 } { 2, 0.43615 } { 0, 0 } 
ボーンの重み頂点番号646 : { 0, 0.107294 } { 1, 0.463544 } { 2, 0.429161 } { 0, 0 } 
ボーンの重み頂点番号647 : { 0, 0.107866 } { 1, 0.463001 } { 2, 0.429133 } { 0, 0 } 
ボーンの重み頂点番号648 : { 0, 0.113325 } { 1, 0.450525 } { 2, 0.43615 } { 0, 0 } 
ボーンの重み頂点番号649 : { 0, 0.106122 } { 1, 0.466171 } { 2, 0.427707 } { 0, 0 } 
ボーンの重み頂点番号650 : { 0, 0.107294 } { 1, 0.463544 } { 2, 0.429161 } { 0, 0 } 
ボーンの重み頂点番号651 : { 0, 0.113325 } { 1, 0.450525 } { 2, 0.43615 } { 0, 0 } 
ボーンの重み頂点番号652 : { 0, 0.104111 } { 1, 0.470672 } { 2, 0.425217 } { 0, 0 } 
ボーンの重み頂点番号653 : { 0, 0.106122 } { 1, 0.466171 } { 2, 0.427707 } { 0, 0 } 
ボーンの重み頂点番号654 : { 2, 0.416024 } { 4, 0.583976 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号655 : { 2, 0.428437 } { 4, 0.571563 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号656 : { 2, 0.434236 } { 4, 0.565764 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号657 : { 2, 0.416024 } { 4, 0.583976 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号658 : { 2, 0.434236 } { 4, 0.565764 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号659 : { 2, 0.438388 } { 4, 0.561612 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号660 : { 2, 0.552903 } { 5, 0.447097 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号661 : { 2, 0.519695 } { 5, 0.480305 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号662 : { 2, 0.567141 } { 5, 0.432859 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号663 : { 2, 0.567141 } { 5, 0.432859 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号664 : { 2, 0.682167 } { 4, 0.00069308 } { 5, 0.31714 } { 0, 0 } 
ボーンの重み頂点番号665 : { 2, 0.552903 } { 5, 0.447097 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号666 : { 2, 0.874058 } { 5, 0.113018 } { 8, 0.0129241 } { 0, 0 } 
ボーンの重み頂点番号667 : { 2, 0.877354 } { 5, 0.0946272 } { 8, 0.0280184 } { 0, 0 } 
ボーンの重み頂点番号668 : { 2, 0.881697 } { 5, 0.0924557 } { 8, 0.025847 } { 0, 0 } 
ボーンの重み頂点番号669 : { 2, 0.877354 } { 5, 0.0946272 } { 8, 0.0280184 } { 0, 0 } 
ボーンの重み頂点番号670 : { 2, 0.874058 } { 5, 0.113018 } { 8, 0.0129241 } { 0, 0 } 
ボーンの重み頂点番号671 : { 2, 0.863986 } { 5, 0.122004 } { 8, 0.0140098 } { 0, 0 } 
ボーンの重み頂点番号672 : { 2, 0.804364 } { 3, 0.000101529 } { 4, 0.00961988 } { 5, 0.185914 } 
ボーンの重み頂点番号673 : { 2, 0.820068 } { 3, 0.000142656 } { 4, 0.0107575 } { 5, 0.169031 } 
ボーンの重み頂点番号674 : { 2, 0.860439 } { 3, 0.0017128 } { 4, 0.0589917 } { 5, 0.078856 } 
ボーンの重み頂点番号675 : { 1, 0.622907 } { 2, 0.279631 } { 3, 0.0974617 } { 0, 0 } 
ボーンの重み頂点番号676 : { 1, 0.625335 } { 2, 0.277058 } { 3, 0.0976074 } { 0, 0 } 
ボーンの重み頂点番号677 : { 1, 0.606743 } { 2, 0.318327 } { 3, 0.0749299 } { 0, 0 } 
ボーンの重み頂点番号678 : { 1, 0.604173 } { 2, 0.321146 } { 3, 0.0746807 } { 0, 0 } 
ボーンの重み頂点番号679 : { 1, 0.622907 } { 2, 0.279631 } { 3, 0.0974617 } { 0, 0 } 
ボーンの重み頂点番号680 : { 1, 0.606743 } { 2, 0.318327 } { 3, 0.0749299 } { 0, 0 } 
ボーンの重み頂点番号681 : { 1, 0.603807 } { 2, 0.255417 } { 3, 0.140777 } { 0, 0 } 
ボーンの重み頂点番号682 : { 1, 0.622907 } { 2, 0.279631 } { 3, 0.0974617 } { 0, 0 } 
ボーンの重み頂点番号683 : { 1, 0.623789 } { 2, 0.279095 } { 3, 0.0971168 } { 0, 0 } 
ボーンの重み頂点番号684 : { 1, 0.603807 } { 2, 0.255417 } { 3, 0.140777 } { 0, 0 } 
ボーンの重み頂点番号685 : { 1, 0.62697 } { 2, 0.275616 } { 3, 0.0974143 } { 0, 0 } 
ボーンの重み頂点番号686 : { 1, 0.625335 } { 2, 0.277058 } { 3, 0.0976074 } { 0, 0 } 
ボーンの重み頂点番号687 : { 1, 0.335548 } { 2, 0.664452 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号688 : { 1, 0.31325 } { 2, 0.68675 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号689 : { 1, 0.211177 } { 2, 0.788823 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号690 : { 1, 0.160364 } { 2, 0.839636 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号691 : { 1, 0.335548 } { 2, 0.664452 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号692 : { 1, 0.211177 } { 2, 0.788823 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号693 : { 1, 0.335548 } { 2, 0.664452 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号694 : { 1, 0.357976 } { 2, 0.642024 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号695 : { 1, 0.437487 } { 2, 0.511644 } { 3, 0.0508689 } { 0, 0 } 
ボーンの重み頂点番号696 : { 1, 0.460142 } { 2, 0.488706 } { 3, 0.0511522 } { 0, 0 } 
ボーンの重み頂点番号697 : { 1, 0.335548 } { 2, 0.664452 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号698 : { 1, 0.437487 } { 2, 0.511644 } { 3, 0.0508689 } { 0, 0 } 
ボーンの重み頂点番号699 : { 1, 0.316571 } { 2, 0.683429 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号700 : { 1, 0.31325 } { 2, 0.68675 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号701 : { 1, 0.41592 } { 2, 0.533014 } { 3, 0.0510659 } { 0, 0 } 
ボーンの重み頂点番号702 : { 1, 0.451273 } { 2, 0.497405 } { 3, 0.0513226 } { 0, 0 } 
ボーンの重み頂点番号703 : { 1, 0.316571 } { 2, 0.683429 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号704 : { 1, 0.41592 } { 2, 0.533014 } { 3, 0.0510659 } { 0, 0 } 
ボーンの重み頂点番号705 : { 2, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号706 : { 2, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号707 : { 2, 0.949126 } { 3, 0.0113114 } { 4, 0.0395628 } { 0, 0 } 
ボーンの重み頂点番号708 : { 2, 0.948816 } { 3, 0.0296439 } { 4, 0.0215398 } { 0, 0 } 
ボーンの重み頂点番号709 : { 2, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号710 : { 2, 0.949126 } { 3, 0.0113114 } { 4, 0.0395628 } { 0, 0 } 
ボーンの重み頂点番号711 : { 2, 0.943922 } { 3, 0.0217039 } { 4, 0.0336876 } { 5, 0.000686199 } 
ボーンの重み頂点番号712 : { 2, 0.948816 } { 3, 0.0296439 } { 4, 0.0215398 } { 0, 0 } 
ボーンの重み頂点番号713 : { 2, 0.949126 } { 3, 0.0113114 } { 4, 0.0395628 } { 0, 0 } 
ボーンの重み頂点番号714 : { 2, 0.87001 } { 3, 0.0448163 } { 4, 0.0812168 } { 5, 0.00395673 } 
ボーンの重み頂点番号715 : { 2, 0.821987 } { 3, 0.165592 } { 4, 0.0122139 } { 5, 0.000206832 } 
ボーンの重み頂点番号716 : { 2, 0.900185 } { 3, 0.0754423 } { 4, 0.0238826 } { 5, 0.000489751 } 
ボーンの重み頂点番号717 : { 2, 0.942871 } { 3, 0.00923332 } { 4, 0.0452415 } { 5, 0.00265463 } 
ボーンの重み頂点番号718 : { 2, 0.943922 } { 3, 0.0217039 } { 4, 0.0336876 } { 5, 0.000686199 } 
ボーンの重み頂点番号719 : { 2, 0.949126 } { 3, 0.0113114 } { 4, 0.0395628 } { 0, 0 } 
ボーンの重み頂点番号720 : { 2, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号721 : { 2, 0.942871 } { 3, 0.00923332 } { 4, 0.0452415 } { 5, 0.00265463 } 
ボーンの重み頂点番号722 : { 2, 0.949126 } { 3, 0.0113114 } { 4, 0.0395628 } { 0, 0 } 
ボーンの重み頂点番号723 : { 2, 0.900185 } { 3, 0.0754423 } { 4, 0.0238826 } { 5, 0.000489751 } 
ボーンの重み頂点番号724 : { 2, 0.821987 } { 3, 0.165592 } { 4, 0.0122139 } { 5, 0.000206832 } 
ボーンの重み頂点番号725 : { 2, 0.868735 } { 3, 0.124881 } { 4, 0.00638401 } { 0, 0 } 
ボーンの重み頂点番号726 : { 2, 0.682167 } { 4, 0.00069308 } { 5, 0.31714 } { 0, 0 } 
ボーンの重み頂点番号727 : { 2, 0.567141 } { 5, 0.432859 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号728 : { 2, 0.71081 } { 4, 0.00113028 } { 5, 0.28806 } { 0, 0 } 
ボーンの重み頂点番号729 : { 2, 0.941372 } { 3, 0.0396473 } { 4, 0.0189807 } { 0, 0 } 
ボーンの重み頂点番号730 : { 2, 0.948816 } { 3, 0.0296439 } { 4, 0.0215398 } { 0, 0 } 
ボーンの重み頂点番号731 : { 2, 0.943922 } { 3, 0.0217039 } { 4, 0.0336876 } { 5, 0.000686199 } 
ボーンの重み頂点番号732 : { 2, 0.70815 } { 3, 0.289512 } { 4, 0.00233768 } { 0, 0 } 
ボーンの重み頂点番号733 : { 2, 0.821987 } { 3, 0.165592 } { 4, 0.0122139 } { 5, 0.000206832 } 
ボーンの重み頂点番号734 : { 2, 0.816192 } { 3, 0.170127 } { 4, 0.013447 } { 5, 0.000233531 } 
ボーンの重み頂点番号735 : { 2, 0.742958 } { 3, 0.254988 } { 4, 0.00205357 } { 0, 0 } 
ボーンの重み頂点番号736 : { 2, 0.70815 } { 3, 0.289512 } { 4, 0.00233768 } { 0, 0 } 
ボーンの重み頂点番号737 : { 2, 0.816192 } { 3, 0.170127 } { 4, 0.013447 } { 5, 0.000233531 } 
ボーンの重み頂点番号738 : { 2, 0.917832 } { 3, 0.0226616 } { 4, 0.0563227 } { 5, 0.00318338 } 
ボーンの重み頂点番号739 : { 2, 0.933631 } { 3, 0.0436652 } { 4, 0.022352 } { 5, 0.000352044 } 
ボーンの重み頂点番号740 : { 2, 0.943922 } { 3, 0.0217039 } { 4, 0.0336876 } { 5, 0.000686199 } 
ボーンの重み頂点番号741 : { 2, 0.942871 } { 3, 0.00923332 } { 4, 0.0452415 } { 5, 0.00265463 } 
ボーンの重み頂点番号742 : { 2, 0.917832 } { 3, 0.0226616 } { 4, 0.0563227 } { 5, 0.00318338 } 
ボーンの重み頂点番号743 : { 2, 0.943922 } { 3, 0.0217039 } { 4, 0.0336876 } { 5, 0.000686199 } 
ボーンの重み頂点番号744 : { 2, 0.627986 } { 3, 0.371804 } { 4, 0.000210152 } { 0, 0 } 
ボーンの重み頂点番号745 : { 2, 0.600873 } { 3, 0.398945 } { 4, 0.000182285 } { 0, 0 } 
ボーンの重み頂点番号746 : { 2, 0.70815 } { 3, 0.289512 } { 4, 0.00233768 } { 0, 0 } 
ボーンの重み頂点番号747 : { 2, 0.742958 } { 3, 0.254988 } { 4, 0.00205357 } { 0, 0 } 
ボーンの重み頂点番号748 : { 2, 0.627986 } { 3, 0.371804 } { 4, 0.000210152 } { 0, 0 } 
ボーンの重み頂点番号749 : { 2, 0.70815 } { 3, 0.289512 } { 4, 0.00233768 } { 0, 0 } 
ボーンの重み頂点番号750 : { 2, 0.723703 } { 3, 0.274851 } { 4, 0.00144615 } { 0, 0 } 
ボーンの重み頂点番号751 : { 2, 0.800911 } { 3, 0.196823 } { 4, 0.00226579 } { 0, 0 } 
ボーンの重み頂点番号752 : { 2, 0.821987 } { 3, 0.165592 } { 4, 0.0122139 } { 5, 0.000206832 } 
ボーンの重み頂点番号753 : { 2, 0.70815 } { 3, 0.289512 } { 4, 0.00233768 } { 0, 0 } 
ボーンの重み頂点番号754 : { 2, 0.723703 } { 3, 0.274851 } { 4, 0.00144615 } { 0, 0 } 
ボーンの重み頂点番号755 : { 2, 0.821987 } { 3, 0.165592 } { 4, 0.0122139 } { 5, 0.000206832 } 
ボーンの重み頂点番号756 : { 2, 0.941372 } { 3, 0.0396473 } { 4, 0.0189807 } { 0, 0 } 
ボーンの重み頂点番号757 : { 2, 0.943922 } { 3, 0.0217039 } { 4, 0.0336876 } { 5, 0.000686199 } 
ボーンの重み頂点番号758 : { 2, 0.933631 } { 3, 0.0436652 } { 4, 0.022352 } { 5, 0.000352044 } 
ボーンの重み頂点番号759 : { 2, 0.919707 } { 3, 0.0660681 } { 4, 0.0142247 } { 0, 0 } 
ボーンの重み頂点番号760 : { 2, 0.941372 } { 3, 0.0396473 } { 4, 0.0189807 } { 0, 0 } 
ボーンの重み頂点番号761 : { 2, 0.933631 } { 3, 0.0436652 } { 4, 0.022352 } { 5, 0.000352044 } 
ボーンの重み頂点番号762 : { 2, 0.70815 } { 3, 0.289512 } { 4, 0.00233768 } { 0, 0 } 
ボーンの重み頂点番号763 : { 2, 0.600873 } { 3, 0.398945 } { 4, 0.000182285 } { 0, 0 } 
ボーンの重み頂点番号764 : { 2, 0.625081 } { 3, 0.374677 } { 4, 0.000241756 } { 0, 0 } 
ボーンの重み頂点番号765 : { 2, 0.723703 } { 3, 0.274851 } { 4, 0.00144615 } { 0, 0 } 
ボーンの重み頂点番号766 : { 2, 0.70815 } { 3, 0.289512 } { 4, 0.00233768 } { 0, 0 } 
ボーンの重み頂点番号767 : { 2, 0.625081 } { 3, 0.374677 } { 4, 0.000241756 } { 0, 0 } 
ボーンの重み頂点番号768 : { 1, 0.0615978 } { 2, 0.938402 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号769 : { 2, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
