ボーンの重み頂点番号609 : { 0, 0.05 } { 58, 0.254376 } { 65, 0.695624 } { 0, 0 } 
ボーンの重み頂点番号610 : { 0, 0.1 } { 57, 0.578398 } { 64, 0.321602 } { 0, 0 } 
ボーンの重み頂点番号611 : { 0, 0.05 } { 58, 0.687075 } { 65, 0.262925 } { 0, 0 } 
ボーンの重み頂点番号612 : { 0, 0.15 } { 57, 0.517516 } { 64, 0.332484 } { 0, 0 } 
ボーンの重み頂点番号613 : { 0, 0.1 } { 57, 0.578398 } { 64, 0.321602 } { 0, 0 } 
ボーンの重み頂点番号614 : { 0, 0.15 } { 57, 0.206147 } { 64, 0.643853 } { 0, 0 } 
ボーンの重み頂点番号615 : { 0, 0.1 } { 57, 0.578398 } { 64, 0.321602 } { 0, 0 } 
ボーンの重み頂点番号616 : { 0, 0.1 } { 57, 0.161012 } { 64, 0.738988 } { 0, 0 } 
ボーンの重み頂点番号617 : { 0, 0.15 } { 57, 0.206147 } { 64, 0.643853 } { 0, 0 } 
ボーンの重み頂点番号618 : { 0, 0.15 } { 57, 0.206147 } { 64, 0.643853 } { 0, 0 } 
ボーンの重み頂点番号619 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号620 : { 0, 0.15 } { 57, 0.517516 } { 64, 0.332484 } { 0, 0 } 
ボーンの重み頂点番号621 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号622 : { 0, 0.15 } { 57, 0.517516 } { 64, 0.332484 } { 0, 0 } 
ボーンの重み頂点番号623 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号624 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号625 : { 0, 0.15 } { 1, 0.196909 } { 106, 0.653091 } { 0, 0 } 
ボーンの重み頂点番号626 : { 0, 0.15 } { 1, 0.219299 } { 106, 0.630701 } { 0, 0 } 
ボーンの重み頂点番号627 : { 0, 0.15 } { 1, 0.196909 } { 106, 0.653091 } { 0, 0 } 
ボーンの重み頂点番号628 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号629 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号630 : { 0, 0.1 } { 2, 0.217143 } { 107, 0.682857 } { 0, 0 } 
ボーンの重み頂点番号631 : { 0, 0.15 } { 1, 0.196909 } { 106, 0.653091 } { 0, 0 } 
ボーンの重み頂点番号632 : { 0, 0.1 } { 2, 0.192485 } { 107, 0.707515 } { 0, 0 } 
ボーンの重み頂点番号633 : { 0, 0.15 } { 1, 0.196909 } { 106, 0.653091 } { 0, 0 } 
ボーンの重み頂点番号634 : { 0, 0.1 } { 2, 0.217143 } { 107, 0.682857 } { 0, 0 } 
ボーンの重み頂点番号635 : { 0, 0.15 } { 1, 0.219299 } { 106, 0.630701 } { 0, 0 } 
ボーンの重み頂点番号636 : { 0, 0.1 } { 2, 0.217143 } { 107, 0.682857 } { 0, 0 } 
ボーンの重み頂点番号637 : { 0, 0.05 } { 2, 0.178706 } { 107, 0.771294 } { 0, 0 } 
ボーンの重み頂点番号638 : { 0, 0.05 } { 2, 0.20925 } { 107, 0.74075 } { 0, 0 } 
ボーンの重み頂点番号639 : { 0, 0.05 } { 2, 0.178706 } { 107, 0.771294 } { 0, 0 } 
ボーンの重み頂点番号640 : { 0, 0.1 } { 2, 0.217143 } { 107, 0.682857 } { 0, 0 } 
ボーンの重み頂点番号641 : { 0, 0.1 } { 2, 0.192485 } { 107, 0.707515 } { 0, 0 } 
ボーンの重み頂点番号642 : { 0, 0.05 } { 2, 0.20925 } { 107, 0.74075 } { 0, 0 } 
ボーンの重み頂点番号643 : { 0, 0.05 } { 3, 0.178404 } { 108, 0.771596 } { 0, 0 } 
ボーンの重み頂点番号644 : { 0, 0.05 } { 3, 0.208539 } { 108, 0.741461 } { 0, 0 } 
ボーンの重み頂点番号645 : { 0, 0.05 } { 3, 0.178404 } { 108, 0.771596 } { 0, 0 } 
ボーンの重み頂点番号646 : { 0, 0.05 } { 2, 0.20925 } { 107, 0.74075 } { 0, 0 } 
ボーンの重み頂点番号647 : { 0, 0.05 } { 2, 0.178706 } { 107, 0.771294 } { 0, 0 } 
ボーンの重み頂点番号648 : { 0, 0.05 } { 58, 0.254376 } { 65, 0.695624 } { 0, 0 } 
ボーンの重み頂点番号649 : { 0, 0.05 } { 58, 0.214765 } { 65, 0.735235 } { 0, 0 } 
ボーンの重み頂点番号650 : { 0, 0.05 } { 65, 0.578229 } { 72, 0.371771 } { 0, 0 } 
ボーンの重み頂点番号651 : { 0, 0.05 } { 58, 0.214765 } { 65, 0.735235 } { 0, 0 } 
ボーンの重み頂点番号652 : { 0, 0.05 } { 65, 0.619842 } { 72, 0.330158 } { 0, 0 } 
ボーンの重み頂点番号653 : { 0, 0.05 } { 65, 0.578229 } { 72, 0.371771 } { 0, 0 } 
ボーンの重み頂点番号654 : { 0, 0.1 } { 57, 0.161012 } { 64, 0.738988 } { 0, 0 } 
ボーンの重み頂点番号655 : { 0, 0.05 } { 58, 0.254376 } { 65, 0.695624 } { 0, 0 } 
ボーンの重み頂点番号656 : { 0, 0.1 } { 64, 0.419815 } { 71, 0.480185 } { 0, 0 } 
ボーンの重み頂点番号657 : { 0, 0.05 } { 58, 0.254376 } { 65, 0.695624 } { 0, 0 } 
ボーンの重み頂点番号658 : { 0, 0.05 } { 65, 0.578229 } { 72, 0.371771 } { 0, 0 } 
ボーンの重み頂点番号659 : { 0, 0.1 } { 64, 0.419815 } { 71, 0.480185 } { 0, 0 } 
ボーンの重み頂点番号660 : { 0, 0.1 } { 64, 0.419815 } { 71, 0.480185 } { 0, 0 } 
ボーンの重み頂点番号661 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号662 : { 0, 0.1 } { 57, 0.161012 } { 64, 0.738988 } { 0, 0 } 
ボーンの重み頂点番号663 : { 0, 0.15 } { 57, 0.206147 } { 64, 0.643853 } { 0, 0 } 
ボーンの重み頂点番号664 : { 0, 0.1 } { 57, 0.161012 } { 64, 0.738988 } { 0, 0 } 
ボーンの重み頂点番号665 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号666 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号667 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号668 : { 0, 0.15 } { 57, 0.206147 } { 64, 0.643853 } { 0, 0 } 
ボーンの重み頂点番号669 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号670 : { 0, 0.15 } { 57, 0.206147 } { 64, 0.643853 } { 0, 0 } 
ボーンの重み頂点番号671 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号672 : { 0, 0.15 } { 1, 0.196909 } { 106, 0.653091 } { 0, 0 } 
ボーンの重み頂点番号673 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号674 : { 0, 0.15 } { 1, 0.0885691 } { 106, 0.761431 } { 0, 0 } 
ボーンの重み頂点番号675 : { 0, 0.15 } { 1, 0.0885691 } { 106, 0.761431 } { 0, 0 } 
ボーンの重み頂点番号676 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号677 : { 0, 0.25 } { 1, 0.114449 } { 106, 0.635551 } { 0, 0 } 
ボーンの重み頂点番号678 : { 0, 0.1 } { 2, 0.192485 } { 107, 0.707515 } { 0, 0 } 
ボーンの重み頂点番号679 : { 0, 0.15 } { 1, 0.196909 } { 106, 0.653091 } { 0, 0 } 
ボーンの重み頂点番号680 : { 0, 0.1 } { 2, 0.0733431 } { 107, 0.826657 } { 0, 0 } 
ボーンの重み頂点番号681 : { 0, 0.1 } { 2, 0.0733431 } { 107, 0.826657 } { 0, 0 } 
ボーンの重み頂点番号682 : { 0, 0.15 } { 1, 0.196909 } { 106, 0.653091 } { 0, 0 } 
ボーンの重み頂点番号683 : { 0, 0.15 } { 1, 0.0885691 } { 106, 0.761431 } { 0, 0 } 
ボーンの重み頂点番号684 : { 0, 0.05 } { 2, 0.178706 } { 107, 0.771294 } { 0, 0 } 
ボーンの重み頂点番号685 : { 0, 0.1 } { 2, 0.0733431 } { 107, 0.826657 } { 0, 0 } 
ボーンの重み頂点番号686 : { 0, 0.05 } { 2, 0.031472 } { 107, 0.918528 } { 0, 0 } 
ボーンの重み頂点番号687 : { 0, 0.1 } { 2, 0.0733431 } { 107, 0.826657 } { 0, 0 } 
ボーンの重み頂点番号688 : { 0, 0.05 } { 2, 0.178706 } { 107, 0.771294 } { 0, 0 } 
ボーンの重み頂点番号689 : { 0, 0.1 } { 2, 0.192485 } { 107, 0.707515 } { 0, 0 } 
ボーンの重み頂点番号690 : { 0, 0.05 } { 3, 0.178404 } { 108, 0.771596 } { 0, 0 } 
ボーンの重み頂点番号691 : { 0, 0.05 } { 2, 0.031472 } { 107, 0.918528 } { 0, 0 } 
ボーンの重み頂点番号692 : { 0, 0.05 } { 3, 0.0333061 } { 108, 0.916694 } { 0, 0 } 
ボーンの重み頂点番号693 : { 0, 0.05 } { 2, 0.031472 } { 107, 0.918528 } { 0, 0 } 
ボーンの重み頂点番号694 : { 0, 0.05 } { 3, 0.178404 } { 108, 0.771596 } { 0, 0 } 
ボーンの重み頂点番号695 : { 0, 0.05 } { 2, 0.178706 } { 107, 0.771294 } { 0, 0 } 
ボーンの重み頂点番号696 : { 0, 0.05 } { 65, 0.176966 } { 72, 0.773034 } { 0, 0 } 
ボーンの重み頂点番号697 : { 0, 0.05 } { 65, 0.578229 } { 72, 0.371771 } { 0, 0 } 
ボーンの重み頂点番号698 : { 0, 0.05 } { 65, 0.619842 } { 72, 0.330158 } { 0, 0 } 
ボーンの重み頂点番号699 : { 0, 0.05 } { 65, 0.578229 } { 72, 0.371771 } { 0, 0 } 
ボーンの重み頂点番号700 : { 0, 0.05 } { 65, 0.176966 } { 72, 0.773034 } { 0, 0 } 
ボーンの重み頂点番号701 : { 0, 0.05 } { 65, 0.1996 } { 72, 0.7504 } { 0, 0 } 
ボーンの重み頂点番号702 : { 0, 0.05 } { 65, 0.1996 } { 72, 0.7504 } { 0, 0 } 
ボーンの重み頂点番号703 : { 0, 0.1 } { 64, 0.419815 } { 71, 0.480185 } { 0, 0 } 
ボーンの重み頂点番号704 : { 0, 0.05 } { 65, 0.578229 } { 72, 0.371771 } { 0, 0 } 
ボーンの重み頂点番号705 : { 0, 0.1 } { 64, 0.419815 } { 71, 0.480185 } { 0, 0 } 
ボーンの重み頂点番号706 : { 0, 0.05 } { 65, 0.1996 } { 72, 0.7504 } { 0, 0 } 
ボーンの重み頂点番号707 : { 0, 0.1 } { 71, 0.682072 } { 78, 0.217928 } { 0, 0 } 
ボーンの重み頂点番号708 : { 0, 0.1 } { 71, 0.682072 } { 78, 0.217928 } { 0, 0 } 
ボーンの重み頂点番号709 : { 0, 0.15 } { 71, 0.435842 } { 78, 0.414158 } { 0, 0 } 
ボーンの重み頂点番号710 : { 0, 0.1 } { 64, 0.419815 } { 71, 0.480185 } { 0, 0 } 
ボーンの重み頂点番号711 : { 0, 0.1 } { 64, 0.419815 } { 71, 0.480185 } { 0, 0 } 
ボーンの重み頂点番号712 : { 0, 0.15 } { 71, 0.435842 } { 78, 0.414158 } { 0, 0 } 
ボーンの重み頂点番号713 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号714 : { 0, 0.15 } { 71, 0.435842 } { 78, 0.414158 } { 0, 0 } 
ボーンの重み頂点番号715 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号716 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号717 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号718 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号719 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号720 : { 0, 0.15 } { 1, 0.0885691 } { 106, 0.761431 } { 0, 0 } 
ボーンの重み頂点番号721 : { 0, 0.25 } { 1, 0.108226 } { 106, 0.641774 } { 0, 0 } 
ボーンの重み頂点番号722 : { 0, 0.15 } { 1, 0.0792007 } { 106, 0.770799 } { 0, 0 } 
ボーンの重み頂点番号723 : { 0, 0.25 } { 1, 0.108226 } { 106, 0.641774 } { 0, 0 } 
ボーンの重み頂点番号724 : { 0, 0.15 } { 1, 0.0885691 } { 106, 0.761431 } { 0, 0 } 
ボーンの重み頂点番号725 : { 0, 0.25 } { 1, 0.114449 } { 106, 0.635551 } { 0, 0 } 
ボーンの重み頂点番号726 : { 0, 0.1 } { 2, 0.0733431 } { 107, 0.826657 } { 0, 0 } 
ボーンの重み頂点番号727 : { 0, 0.15 } { 1, 0.0792007 } { 106, 0.770799 } { 0, 0 } 
ボーンの重み頂点番号728 : { 0, 0.1 } { 2, 0.0630253 } { 107, 0.836975 } { 0, 0 } 
ボーンの重み頂点番号729 : { 0, 0.15 } { 1, 0.0792007 } { 106, 0.770799 } { 0, 0 } 
ボーンの重み頂点番号730 : { 0, 0.1 } { 2, 0.0733431 } { 107, 0.826657 } { 0, 0 } 
ボーンの重み頂点番号731 : { 0, 0.15 } { 1, 0.0885691 } { 106, 0.761431 } { 0, 0 } 
ボーンの重み頂点番号732 : { 0, 0.05 } { 2, 0.031472 } { 107, 0.918528 } { 0, 0 } 
ボーンの重み頂点番号733 : { 0, 0.1 } { 2, 0.0630253 } { 107, 0.836975 } { 0, 0 } 
ボーンの重み頂点番号734 : { 0, 0.05 } { 2, 0.0186915 } { 107, 0.931309 } { 0, 0 } 
ボーンの重み頂点番号735 : { 0, 0.1 } { 2, 0.0630253 } { 107, 0.836975 } { 0, 0 } 
ボーンの重み頂点番号736 : { 0, 0.05 } { 2, 0.031472 } { 107, 0.918528 } { 0, 0 } 
ボーンの重み頂点番号737 : { 0, 0.1 } { 2, 0.0733431 } { 107, 0.826657 } { 0, 0 } 
ボーンの重み頂点番号738 : { 0, 0.05 } { 3, 0.0333061 } { 108, 0.916694 } { 0, 0 } 
ボーンの重み頂点番号739 : { 0, 0.05 } { 2, 0.0186915 } { 107, 0.931309 } { 0, 0 } 
ボーンの重み頂点番号740 : { 0, 0.05 } { 3, 0.020697 } { 108, 0.929303 } { 0, 0 } 
ボーンの重み頂点番号741 : { 0, 0.05 } { 2, 0.0186915 } { 107, 0.931309 } { 0, 0 } 
ボーンの重み頂点番号742 : { 0, 0.05 } { 3, 0.0333061 } { 108, 0.916694 } { 0, 0 } 
ボーンの重み頂点番号743 : { 0, 0.05 } { 2, 0.031472 } { 107, 0.918528 } { 0, 0 } 
ボーンの重み頂点番号744 : { 0, 0.05 } { 72, 0.59553 } { 79, 0.35447 } { 0, 0 } 
ボーンの重み頂点番号745 : { 0, 0.05 } { 72, 0.497664 } { 79, 0.452336 } { 0, 0 } 
ボーンの重み頂点番号746 : { 0, 0.05 } { 65, 0.176966 } { 72, 0.773034 } { 0, 0 } 
ボーンの重み頂点番号747 : { 0, 0.05 } { 65, 0.176966 } { 72, 0.773034 } { 0, 0 } 
ボーンの重み頂点番号748 : { 0, 0.05 } { 72, 0.497664 } { 79, 0.452336 } { 0, 0 } 
ボーンの重み頂点番号749 : { 0, 0.05 } { 65, 0.1996 } { 72, 0.7504 } { 0, 0 } 
ボーンの重み頂点番号750 : { 0, 0.05 } { 72, 0.497664 } { 79, 0.452336 } { 0, 0 } 
ボーンの重み頂点番号751 : { 0, 0.1 } { 71, 0.310884 } { 78, 0.589116 } { 0, 0 } 
ボーンの重み頂点番号752 : { 0, 0.05 } { 65, 0.1996 } { 72, 0.7504 } { 0, 0 } 
ボーンの重み頂点番号753 : { 0, 0.05 } { 65, 0.1996 } { 72, 0.7504 } { 0, 0 } 
ボーンの重み頂点番号754 : { 0, 0.1 } { 71, 0.310884 } { 78, 0.589116 } { 0, 0 } 
ボーンの重み頂点番号755 : { 0, 0.1 } { 71, 0.682072 } { 78, 0.217928 } { 0, 0 } 
ボーンの重み頂点番号756 : { 0, 0.1 } { 71, 0.310884 } { 78, 0.589116 } { 0, 0 } 
ボーンの重み頂点番号757 : { 0, 0.15 } { 78, 0.616883 } { 85, 0.233117 } { 0, 0 } 
ボーンの重み頂点番号758 : { 0, 0.1 } { 71, 0.682072 } { 78, 0.217928 } { 0, 0 } 
ボーンの重み頂点番号759 : { 0, 0.1 } { 71, 0.682072 } { 78, 0.217928 } { 0, 0 } 
ボーンの重み頂点番号760 : { 0, 0.15 } { 78, 0.616883 } { 85, 0.233117 } { 0, 0 } 
ボーンの重み頂点番号761 : { 0, 0.15 } { 71, 0.435842 } { 78, 0.414158 } { 0, 0 } 
ボーンの重み頂点番号762 : { 0, 0.15 } { 78, 0.616883 } { 85, 0.233117 } { 0, 0 } 
ボーンの重み頂点番号763 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号764 : { 0, 0.15 } { 71, 0.435842 } { 78, 0.414158 } { 0, 0 } 
ボーンの重み頂点番号765 : { 0, 0.15 } { 71, 0.435842 } { 78, 0.414158 } { 0, 0 } 
ボーンの重み頂点番号766 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号767 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号768 : { 0, 0.15 } { 1, 0.0792007 } { 106, 0.770799 } { 0, 0 } 
ボーンの重み頂点番号769 : { 0, 0.25 } { 1, 0.108226 } { 106, 0.641774 } { 0, 0 } 
ボーンの重み頂点番号770 : { 0, 0.15 } { 1, 0.0742253 } { 106, 0.775775 } { 0, 0 } 
ボーンの重み頂点番号771 : { 0, 0.15 } { 1, 0.0742253 } { 106, 0.775775 } { 0, 0 } 
ボーンの重み頂点番号772 : { 0, 0.25 } { 1, 0.108226 } { 106, 0.641774 } { 0, 0 } 
ボーンの重み頂点番号773 : { 0, 0.25 } { 1, 0.104921 } { 106, 0.645078 } { 0, 0 } 
ボーンの重み頂点番号774 : { 0, 0.1 } { 2, 0.0630253 } { 107, 0.836975 } { 0, 0 } 
ボーンの重み頂点番号775 : { 0, 0.15 } { 1, 0.0792007 } { 106, 0.770799 } { 0, 0 } 
ボーンの重み頂点番号776 : { 0, 0.1 } { 2, 0.057553 } { 107, 0.842447 } { 0, 0 } 
ボーンの重み頂点番号777 : { 0, 0.1 } { 2, 0.057553 } { 107, 0.842447 } { 0, 0 } 
ボーンの重み頂点番号778 : { 0, 0.15 } { 1, 0.0792007 } { 106, 0.770799 } { 0, 0 } 
ボーンの重み頂点番号779 : { 0, 0.15 } { 1, 0.0742253 } { 106, 0.775775 } { 0, 0 } 
ボーンの重み頂点番号780 : { 0, 0.05 } { 2, 0.0186915 } { 107, 0.931309 } { 0, 0 } 
ボーンの重み頂点番号781 : { 0, 0.1 } { 2, 0.0630253 } { 107, 0.836975 } { 0, 0 } 
ボーンの重み頂点番号782 : { 0, 0.05 } { 2, 0.0119272 } { 107, 0.938073 } { 0, 0 } 
ボーンの重み頂点番号783 : { 0, 0.05 } { 2, 0.0119272 } { 107, 0.938073 } { 0, 0 } 
ボーンの重み頂点番号784 : { 0, 0.1 } { 2, 0.0630253 } { 107, 0.836975 } { 0, 0 } 
ボーンの重み頂点番号785 : { 0, 0.1 } { 2, 0.057553 } { 107, 0.842447 } { 0, 0 } 
ボーンの重み頂点番号786 : { 0, 0.05 } { 3, 0.020697 } { 108, 0.929303 } { 0, 0 } 
ボーンの重み頂点番号787 : { 0, 0.05 } { 2, 0.0186915 } { 107, 0.931309 } { 0, 0 } 
ボーンの重み頂点番号788 : { 0, 0.05 } { 101, 0.0151664 } { 108, 0.934834 } { 0, 0 } 
ボーンの重み頂点番号789 : { 0, 0.05 } { 101, 0.0151664 } { 108, 0.934834 } { 0, 0 } 
ボーンの重み頂点番号790 : { 0, 0.05 } { 2, 0.0186915 } { 107, 0.931309 } { 0, 0 } 
ボーンの重み頂点番号791 : { 0, 0.05 } { 2, 0.0119272 } { 107, 0.938073 } { 0, 0 } 
ボーンの重み頂点番号792 : { 0, 0.05 } { 72, 0.0662456 } { 79, 0.883754 } { 0, 0 } 
ボーンの重み頂点番号793 : { 0, 0.05 } { 72, 0.497664 } { 79, 0.452336 } { 0, 0 } 
ボーンの重み頂点番号794 : { 0, 0.05 } { 72, 0.59553 } { 79, 0.35447 } { 0, 0 } 
ボーンの重み頂点番号795 : { 0, 0.05 } { 72, 0.497664 } { 79, 0.452336 } { 0, 0 } 
ボーンの重み頂点番号796 : { 0, 0.05 } { 72, 0.0662456 } { 79, 0.883754 } { 0, 0 } 
ボーンの重み頂点番号797 : { 0, 0.05 } { 79, 0.763412 } { 86, 0.186588 } { 0, 0 } 
ボーンの重み頂点番号798 : { 0, 0.05 } { 79, 0.763412 } { 86, 0.186588 } { 0, 0 } 
ボーンの重み頂点番号799 : { 0, 0.1 } { 71, 0.310884 } { 78, 0.589116 } { 0, 0 } 
ボーンの重み頂点番号800 : { 0, 0.05 } { 72, 0.497664 } { 79, 0.452336 } { 0, 0 } 
ボーンの重み頂点番号801 : { 0, 0.1 } { 71, 0.310884 } { 78, 0.589116 } { 0, 0 } 
ボーンの重み頂点番号802 : { 0, 0.05 } { 79, 0.763412 } { 86, 0.186588 } { 0, 0 } 
ボーンの重み頂点番号803 : { 0, 0.1 } { 78, 0.618003 } { 85, 0.281998 } { 0, 0 } 
ボーンの重み頂点番号804 : { 0, 0.1 } { 78, 0.618003 } { 85, 0.281998 } { 0, 0 } 
ボーンの重み頂点番号805 : { 0, 0.15 } { 78, 0.616883 } { 85, 0.233117 } { 0, 0 } 
ボーンの重み頂点番号806 : { 0, 0.1 } { 71, 0.310884 } { 78, 0.589116 } { 0, 0 } 
ボーンの重み頂点番号807 : { 0, 0.15 } { 78, 0.616883 } { 85, 0.233117 } { 0, 0 } 
ボーンの重み頂点番号808 : { 0, 0.1 } { 78, 0.618003 } { 85, 0.281998 } { 0, 0 } 
ボーンの重み頂点番号809 : { 0, 0.15 } { 78, 0.370761 } { 85, 0.479239 } { 0, 0 } 
ボーンの重み頂点番号810 : { 0, 0.15 } { 78, 0.370761 } { 85, 0.479239 } { 0, 0 } 
ボーンの重み頂点番号811 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号812 : { 0, 0.15 } { 78, 0.616883 } { 85, 0.233117 } { 0, 0 } 
ボーンの重み頂点番号813 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号814 : { 0, 0.15 } { 78, 0.370761 } { 85, 0.479239 } { 0, 0 } 
ボーンの重み頂点番号815 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号816 : { 0, 0.15 } { 1, 0.0742253 } { 106, 0.775775 } { 0, 0 } 
ボーンの重み頂点番号817 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号818 : { 0, 0.15 } { 99, 0.216582 } { 106, 0.633418 } { 0, 0 } 
ボーンの重み頂点番号819 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号820 : { 0, 0.15 } { 1, 0.0742253 } { 106, 0.775775 } { 0, 0 } 
ボーンの重み頂点番号821 : { 0, 0.25 } { 1, 0.104921 } { 106, 0.645078 } { 0, 0 } 
ボーンの重み頂点番号822 : { 0, 0.1 } { 2, 0.057553 } { 107, 0.842447 } { 0, 0 } 
ボーンの重み頂点番号823 : { 0, 0.15 } { 99, 0.216582 } { 106, 0.633418 } { 0, 0 } 
ボーンの重み頂点番号824 : { 0, 0.1 } { 100, 0.221782 } { 107, 0.678218 } { 0, 0 } 
ボーンの重み頂点番号825 : { 0, 0.15 } { 99, 0.216582 } { 106, 0.633418 } { 0, 0 } 
ボーンの重み頂点番号826 : { 0, 0.1 } { 2, 0.057553 } { 107, 0.842447 } { 0, 0 } 
ボーンの重み頂点番号827 : { 0, 0.15 } { 1, 0.0742253 } { 106, 0.775775 } { 0, 0 } 
ボーンの重み頂点番号828 : { 0, 0.05 } { 2, 0.0119272 } { 107, 0.938073 } { 0, 0 } 
ボーンの重み頂点番号829 : { 0, 0.1 } { 2, 0.057553 } { 107, 0.842447 } { 0, 0 } 
ボーンの重み頂点番号830 : { 0, 0.05 } { 100, 0.221016 } { 107, 0.728984 } { 0, 0 } 
ボーンの重み頂点番号831 : { 0, 0.05 } { 100, 0.221016 } { 107, 0.728984 } { 0, 0 } 
ボーンの重み頂点番号832 : { 0, 0.1 } { 2, 0.057553 } { 107, 0.842447 } { 0, 0 } 
ボーンの重み頂点番号833 : { 0, 0.1 } { 100, 0.221782 } { 107, 0.678218 } { 0, 0 } 
ボーンの重み頂点番号834 : { 0, 0.05 } { 101, 0.0151664 } { 108, 0.934834 } { 0, 0 } 
ボーンの重み頂点番号835 : { 0, 0.05 } { 2, 0.0119272 } { 107, 0.938073 } { 0, 0 } 
ボーンの重み頂点番号836 : { 0, 0.05 } { 101, 0.224565 } { 108, 0.725435 } { 0, 0 } 
ボーンの重み頂点番号837 : { 0, 0.05 } { 101, 0.224565 } { 108, 0.725435 } { 0, 0 } 
ボーンの重み頂点番号838 : { 0, 0.05 } { 2, 0.0119272 } { 107, 0.938073 } { 0, 0 } 
ボーンの重み頂点番号839 : { 0, 0.05 } { 100, 0.221016 } { 107, 0.728984 } { 0, 0 } 
ボーンの重み頂点番号840 : { 0, 0.05 } { 79, 0.484843 } { 86, 0.465157 } { 0, 0 } 
ボーンの重み頂点番号841 : { 0, 0.05 } { 79, 0.763412 } { 86, 0.186588 } { 0, 0 } 
ボーンの重み頂点番号842 : { 0, 0.05 } { 72, 0.0662456 } { 79, 0.883754 } { 0, 0 } 
ボーンの重み頂点番号843 : { 0, 0.05 } { 79, 0.763412 } { 86, 0.186588 } { 0, 0 } 
ボーンの重み頂点番号844 : { 0, 0.05 } { 79, 0.484843 } { 86, 0.465157 } { 0, 0 } 
ボーンの重み頂点番号845 : { 0, 0.05 } { 79, 0.378361 } { 86, 0.571639 } { 0, 0 } 
ボーンの重み頂点番号846 : { 0, 0.05 } { 79, 0.378361 } { 86, 0.571639 } { 0, 0 } 
ボーンの重み頂点番号847 : { 0, 0.1 } { 78, 0.618003 } { 85, 0.281998 } { 0, 0 } 
ボーンの重み頂点番号848 : { 0, 0.05 } { 79, 0.763412 } { 86, 0.186588 } { 0, 0 } 
ボーンの重み頂点番号849 : { 0, 0.1 } { 78, 0.618003 } { 85, 0.281998 } { 0, 0 } 
ボーンの重み頂点番号850 : { 0, 0.05 } { 79, 0.378361 } { 86, 0.571639 } { 0, 0 } 
ボーンの重み頂点番号851 : { 0, 0.1 } { 78, 0.274388 } { 85, 0.625612 } { 0, 0 } 
ボーンの重み頂点番号852 : { 0, 0.1 } { 78, 0.274388 } { 85, 0.625612 } { 0, 0 } 
ボーンの重み頂点番号853 : { 0, 0.15 } { 78, 0.370761 } { 85, 0.479239 } { 0, 0 } 
ボーンの重み頂点番号854 : { 0, 0.1 } { 78, 0.618003 } { 85, 0.281998 } { 0, 0 } 
ボーンの重み頂点番号855 : { 0, 0.15 } { 78, 0.370761 } { 85, 0.479239 } { 0, 0 } 
ボーンの重み頂点番号856 : { 0, 0.1 } { 78, 0.274388 } { 85, 0.625612 } { 0, 0 } 
