
[MeshData]

UVêî : 8616

UVî‘çÜ0 : { 0.251871, 0.657018 }
UVî‘çÜ1794 : { 0.631145, 0.334119 }
UVî‘çÜ1795 : { 0.642005, 0.349148 }
UVî‘çÜ1796 : { 0.645891, 0.334089 }
UVî‘çÜ1797 : { 0.634944, 0.318881 }
UVî‘çÜ1798 : { 0.645891, 0.334089 }
UVî‘çÜ1799 : { 0.650181, 0.318126 }
UVî‘çÜ1800 : { 0.532708, 0.455289 }
UVî‘çÜ1801 : { 0.532117, 0.464652 }
UVî‘çÜ1802 : { 0.544987, 0.456884 }
UVî‘çÜ1803 : { 0.635558, 0.409357 }
UVî‘çÜ1804 : { 0.662726, 0.396582 }
UVî‘çÜ1805 : { 0.64947, 0.389193 }
UVî‘çÜ1806 : { 0.714669, 0.343544 }
UVî‘çÜ1807 : { 0.696551, 0.325815 }
UVî‘çÜ1808 : { 0.689001, 0.344537 }
UVî‘çÜ1809 : { 0.635193, 0.097525 }
UVî‘çÜ1810 : { 0.64177, 0.113788 }
UVî‘çÜ1811 : { 0.610914, 0.104088 }
UVî‘çÜ1812 : { 0.568985, 0.429644 }
UVî‘çÜ1813 : { 0.596512, 0.417817 }
UVî‘çÜ1814 : { 0.56582, 0.421542 }
UVî‘çÜ1815 : { 0.726088, 0.234909 }
UVî‘çÜ1816 : { 0.734544, 0.234253 }
UVî‘çÜ1817 : { 0.725142, 0.26464 }
UVî‘çÜ1818 : { 0.717099, 0.261327 }
UVî‘çÜ1819 : { 0.711554, 0.256057 }
UVî‘çÜ1820 : { 0.726088, 0.234909 }
UVî‘çÜ1821 : { 0.682542, 0.130575 }
UVî‘çÜ1822 : { 0.695981, 0.130414 }
UVî‘çÜ1823 : { 0.70539, 0.153705 }
UVî‘çÜ1824 : { 0.595995, 0.270759 }
UVî‘çÜ1825 : { 0.608842, 0.286904 }
UVî‘çÜ1826 : { 0.589604, 0.282596 }
UVî‘çÜ1827 : { 0.610914, 0.104088 }
UVî‘çÜ1828 : { 0.589727, 0.110799 }
UVî‘çÜ1829 : { 0.586445, 0.096659 }
UVî‘çÜ1830 : { 0.75111, 0.16921 }
UVî‘çÜ1831 : { 0.73778, 0.16535 }
UVî‘çÜ1832 : { 0.736757, 0.130574 }
UVî‘çÜ1833 : { 0.730566, 0.202895 }
UVî‘çÜ1834 : { 0.738747, 0.20651 }
UVî‘çÜ1835 : { 0.728152, 0.220155 }
UVî‘çÜ1836 : { 0.706819, 0.130769 }
UVî‘çÜ1837 : { 0.695981, 0.130414 }
UVî‘çÜ1838 : { 0.686543, 0.109822 }
UVî‘çÜ1839 : { 0.623831, 0.302124 }
UVî‘çÜ1840 : { 0.639272, 0.302227 }
UVî‘çÜ1841 : { 0.634944, 0.318881 }
UVî‘çÜ1842 : { 0.560297, 0.314085 }
UVî‘çÜ1843 : { 0.568359, 0.296574 }
UVî‘çÜ1844 : { 0.581432, 0.318286 }
UVî‘çÜ1845 : { 0.546677, 0.289352 }
UVî‘çÜ1846 : { 0.547644, 0.2988 }
UVî‘çÜ1847 : { 0.534925, 0.282029 }
UVî‘çÜ1848 : { 0.597002, 0.350269 }
UVî‘çÜ1849 : { 0.611328, 0.349932 }
UVî‘çÜ1850 : { 0.599231, 0.334905 }
UVî‘çÜ1851 : { 0.631145, 0.334119 }
UVî‘çÜ1852 : { 0.615687, 0.33488 }
UVî‘çÜ1853 : { 0.627258, 0.34882 }
UVî‘çÜ1854 : { 0.689001, 0.344537 }
UVî‘çÜ1855 : { 0.67646, 0.33126 }
UVî‘çÜ1856 : { 0.67084, 0.34805 }
UVî‘çÜ1857 : { 0.573634, 0.243408 }
UVî‘çÜ1858 : { 0.569297, 0.254575 }
UVî‘çÜ1859 : { 0.5588, 0.244392 }
UVî‘çÜ1860 : { 0.583851, 0.299468 }
UVî‘çÜ1861 : { 0.606243, 0.302489 }
UVî‘çÜ1862 : { 0.602243, 0.320381 }
UVî‘çÜ1863 : { 0.602243, 0.320381 }
UVî‘çÜ1864 : { 0.606243, 0.302489 }
UVî‘çÜ1865 : { 0.619622, 0.319491 }
UVî‘çÜ1866 : { 0.67084, 0.34805 }
UVî‘çÜ1867 : { 0.684474, 0.360882 }
UVî‘çÜ1868 : { 0.689001, 0.344537 }
UVî‘çÜ1869 : { 0.583851, 0.299468 }
UVî‘çÜ1870 : { 0.602243, 0.320381 }
UVî‘çÜ1871 : { 0.581432, 0.318286 }
UVî‘çÜ1872 : { 0.606243, 0.302489 }
UVî‘çÜ1873 : { 0.608842, 0.286904 }
UVî‘çÜ1874 : { 0.623831, 0.302124 }
UVî‘çÜ1875 : { 0.608842, 0.286904 }
UVî‘çÜ1876 : { 0.611296, 0.275843 }
UVî‘çÜ1877 : { 0.627249, 0.287985 }
UVî‘çÜ1878 : { 0.734544, 0.234253 }
UVî‘çÜ1879 : { 0.726088, 0.234909 }
UVî‘çÜ1880 : { 0.728152, 0.220155 }
UVî‘çÜ1881 : { 0.696404, 0.164686 }
UVî‘çÜ1882 : { 0.709947, 0.169527 }
UVî‘çÜ1883 : { 0.701431, 0.184614 }
UVî‘çÜ1884 : { 0.559327, 0.332606 }
UVî‘çÜ1885 : { 0.581432, 0.318286 }
UVî‘çÜ1886 : { 0.560297, 0.314085 }
UVî‘çÜ1887 : { 0.614749, 0.264485 }
UVî‘çÜ1888 : { 0.613725, 0.267854 }
UVî‘çÜ1889 : { 0.610847, 0.267084 }
UVî‘çÜ1890 : { 0.599231, 0.334905 }
UVî‘çÜ1891 : { 0.615687, 0.33488 }
UVî‘çÜ1892 : { 0.602243, 0.320381 }
UVî‘çÜ1893 : { 0.544337, 0.46623 }
UVî‘çÜ1894 : { 0.574686, 0.466236 }
UVî‘çÜ1895 : { 0.572661, 0.452761 }
UVî‘çÜ1896 : { 0.612184, 0.452875 }
UVî‘çÜ1897 : { 0.613566, 0.460265 }
UVî‘çÜ1898 : { 0.657155, 0.433343 }
UVî‘çÜ1899 : { 0.543887, 0.430874 }
UVî‘çÜ1900 : { 0.56582, 0.421542 }
UVî‘çÜ1901 : { 0.542224, 0.420498 }
UVî‘çÜ1902 : { 0.615687, 0.33488 }
UVî‘çÜ1903 : { 0.631145, 0.334119 }
UVî‘çÜ1904 : { 0.619622, 0.319491 }
UVî‘çÜ1905 : { 0.612184, 0.452875 }
UVî‘çÜ1906 : { 0.604783, 0.434103 }
UVî‘çÜ1907 : { 0.572661, 0.452761 }
UVî‘çÜ1908 : { 0.572661, 0.452761 }
UVî‘çÜ1909 : { 0.574686, 0.466236 }
UVî‘çÜ1910 : { 0.612184, 0.452875 }
UVî‘çÜ1911 : { 0.542224, 0.420498 }
UVî‘çÜ1912 : { 0.531603, 0.407937 }
UVî‘çÜ1913 : { 0.531955, 0.420334 }
UVî‘çÜ1914 : { 0.543887, 0.430874 }
UVî‘çÜ1915 : { 0.533323, 0.442258 }
UVî‘çÜ1916 : { 0.545258, 0.443082 }
UVî‘çÜ1917 : { 0.522601, 0.464225 }
UVî‘çÜ1918 : { 0.532708, 0.455289 }
UVî‘çÜ1919 : { 0.52263, 0.456033 }
UVî‘çÜ1920 : { 0.52254, 0.34349 }
UVî‘çÜ1921 : { 0.53065, 0.343888 }
UVî‘çÜ1922 : { 0.522586, 0.335203 }
UVî‘çÜ1923 : { 0.522614, 0.322703 }
UVî‘çÜ1924 : { 0.530659, 0.328051 }
UVî‘çÜ1925 : { 0.529073, 0.320864 }
UVî‘çÜ1926 : { 0.544337, 0.46623 }
UVî‘çÜ1927 : { 0.573628, 0.473645 }
UVî‘çÜ1928 : { 0.574686, 0.466236 }
UVî‘çÜ1929 : { 0.545258, 0.443082 }
UVî‘çÜ1930 : { 0.532708, 0.455289 }
UVî‘çÜ1931 : { 0.544987, 0.456884 }
UVî‘çÜ1932 : { 0.571138, 0.440649 }
UVî‘çÜ1933 : { 0.572661, 0.452761 }
UVî‘çÜ1934 : { 0.604783, 0.434103 }
UVî‘çÜ1935 : { 0.545258, 0.443082 }
UVî‘çÜ1936 : { 0.544987, 0.456884 }
UVî‘çÜ1937 : { 0.571138, 0.440649 }
UVî‘çÜ1938 : { 0.677856, 0.410439 }
UVî‘çÜ1939 : { 0.645709, 0.418951 }
UVî‘çÜ1940 : { 0.657155, 0.433343 }
UVî‘çÜ1941 : { 0.709947, 0.169527 }
UVî‘çÜ1942 : { 0.719264, 0.17369 }
UVî‘çÜ1943 : { 0.714034, 0.188367 }
UVî‘çÜ1944 : { 0.690035, 0.185919 }
UVî‘çÜ1945 : { 0.690432, 0.188667 }
UVî‘çÜ1946 : { 0.674266, 0.186483 }
UVî‘çÜ1947 : { 0.696404, 0.164686 }
UVî‘çÜ1948 : { 0.682934, 0.164838 }
UVî‘çÜ1949 : { 0.693102, 0.153176 }
UVî‘çÜ1950 : { 0.701431, 0.184614 }
UVî‘çÜ1951 : { 0.689637, 0.183171 }
UVî‘çÜ1952 : { 0.696404, 0.164686 }
UVî‘çÜ1953 : { 0.583851, 0.299468 }
UVî‘çÜ1954 : { 0.589604, 0.282596 }
UVî‘çÜ1955 : { 0.606243, 0.302489 }
UVî‘çÜ1956 : { 0.608842, 0.286904 }
UVî‘çÜ1957 : { 0.606243, 0.302489 }
UVî‘çÜ1958 : { 0.589604, 0.282596 }
UVî‘çÜ1959 : { 0.574844, 0.274223 }
UVî‘çÜ1960 : { 0.583851, 0.299468 }
UVî‘çÜ1961 : { 0.568359, 0.296574 }
UVî‘çÜ1962 : { 0.583851, 0.299468 }
UVî‘çÜ1963 : { 0.574844, 0.274223 }
UVî‘çÜ1964 : { 0.589604, 0.282596 }
UVî‘çÜ1965 : { 0.568359, 0.296574 }
UVî‘çÜ1966 : { 0.560297, 0.314085 }
UVî‘çÜ1967 : { 0.559058, 0.293789 }
UVî‘çÜ1968 : { 0.548311, 0.307349 }
UVî‘çÜ1969 : { 0.547644, 0.2988 }
UVî‘çÜ1970 : { 0.559058, 0.293789 }
UVî‘çÜ1971 : { 0.560297, 0.314085 }
UVî‘çÜ1972 : { 0.545329, 0.314358 }
UVî‘çÜ1973 : { 0.548311, 0.307349 }
UVî‘çÜ1974 : { 0.574844, 0.274223 }
UVî‘çÜ1975 : { 0.583657, 0.257091 }
UVî‘çÜ1976 : { 0.589604, 0.282596 }
UVî‘çÜ1977 : { 0.558204, 0.273745 }
UVî‘çÜ1978 : { 0.574844, 0.274223 }
UVî‘çÜ1979 : { 0.559058, 0.293789 }
UVî‘çÜ1980 : { 0.553538, 0.099509 }
UVî‘çÜ1981 : { 0.522362, 0.100602 }
UVî‘çÜ1982 : { 0.522284, 0.083113 }
UVî‘çÜ1983 : { 0.726088, 0.234909 }
UVî‘çÜ1984 : { 0.725142, 0.26464 }
UVî‘çÜ1985 : { 0.717099, 0.261327 }
UVî‘çÜ1986 : { 0.552182, 0.0356957 }
UVî‘çÜ1987 : { 0.578898, 0.0332157 }
UVî‘çÜ1988 : { 0.583764, 0.08265 }
UVî‘çÜ1989 : { 0.750808, 0.209367 }
UVî‘çÜ1990 : { 0.738747, 0.20651 }
UVî‘çÜ1991 : { 0.739816, 0.184918 }
UVî‘çÜ1992 : { 0.669355, 0.130297 }
UVî‘çÜ1993 : { 0.662206, 0.111732 }
UVî‘çÜ1994 : { 0.682542, 0.130575 }
UVî‘çÜ1995 : { 0.546898, 0.216015 }
UVî‘çÜ1996 : { 0.562665, 0.216558 }
UVî‘çÜ1997 : { 0.543805, 0.234995 }
UVî‘çÜ1998 : { 0.546898, 0.216015 }
UVî‘çÜ1999 : { 0.566233, 0.202623 }
UVî‘çÜ2000 : { 0.562665, 0.216558 }
UVî‘çÜ2001 : { 0.671359, 0.299573 }
UVî‘çÜ2002 : { 0.675751, 0.286253 }
UVî‘çÜ2003 : { 0.690427, 0.283545 }
UVî‘çÜ2004 : { 0.675751, 0.286253 }
UVî‘çÜ2005 : { 0.657539, 0.288032 }
UVî‘çÜ2006 : { 0.657733, 0.273868 }
UVî‘çÜ2007 : { 0.625054, 0.072048 }
UVî‘çÜ2008 : { 0.629714, 0.085752 }
UVî‘çÜ2009 : { 0.603067, 0.079666 }
UVî‘çÜ2010 : { 0.5588, 0.244392 }
UVî‘çÜ2011 : { 0.557986, 0.256158 }
UVî‘çÜ2012 : { 0.54384, 0.245018 }
UVî‘çÜ2013 : { 0.530256, 0.246962 }
UVî‘çÜ2014 : { 0.529086, 0.238424 }
UVî‘çÜ2015 : { 0.54384, 0.245018 }
UVî‘çÜ2016 : { 0.530256, 0.246962 }
UVî‘çÜ2017 : { 0.532837, 0.256912 }
UVî‘çÜ2018 : { 0.522663, 0.24782 }
UVî‘çÜ2019 : { 0.5588, 0.244392 }
UVî‘çÜ2020 : { 0.559614, 0.234272 }
UVî‘çÜ2021 : { 0.573634, 0.243408 }
UVî‘çÜ2022 : { 0.522284, 0.083113 }
UVî‘çÜ2023 : { 0.518045, 0.0359411 }
UVî‘çÜ2024 : { 0.552182, 0.0356957 }
UVî‘çÜ2025 : { 0.594031, 0.187199 }
UVî‘çÜ2026 : { 0.602914, 0.184858 }
UVî‘çÜ2027 : { 0.610158, 0.200663 }
UVî‘çÜ2028 : { 0.593678, 0.167974 }
UVî‘çÜ2029 : { 0.599516, 0.166391 }
UVî‘çÜ2030 : { 0.601199, 0.173352 }
UVî‘çÜ2031 : { 0.59485, 0.174703 }
UVî‘çÜ2032 : { 0.601199, 0.173352 }
UVî‘çÜ2033 : { 0.602914, 0.184858 }
UVî‘çÜ2034 : { 0.675751, 0.286253 }
UVî‘çÜ2035 : { 0.674112, 0.275305 }
UVî‘çÜ2036 : { 0.690802, 0.274092 }
UVî‘çÜ2037 : { 0.637626, 0.382466 }
UVî‘çÜ2038 : { 0.613231, 0.391283 }
UVî‘çÜ2039 : { 0.628127, 0.378128 }
UVî‘çÜ2040 : { 0.635558, 0.409357 }
UVî‘çÜ2041 : { 0.623616, 0.402795 }
UVî‘çÜ2042 : { 0.64947, 0.389193 }
UVî‘çÜ2043 : { 0.714669, 0.343544 }
UVî‘çÜ2044 : { 0.706048, 0.36996 }
UVî‘çÜ2045 : { 0.689001, 0.344537 }
UVî‘çÜ2046 : { 0.67646, 0.33126 }
UVî‘çÜ2047 : { 0.696551, 0.325815 }
UVî‘çÜ2048 : { 0.689001, 0.344537 }
UVî‘çÜ2049 : { 0.628127, 0.378128 }
UVî‘çÜ2050 : { 0.633295, 0.370179 }
UVî‘çÜ2051 : { 0.644453, 0.372428 }
UVî‘çÜ2052 : { 0.655791, 0.349133 }
UVî‘çÜ2053 : { 0.642005, 0.349148 }
UVî‘çÜ2054 : { 0.645891, 0.334089 }
UVî‘çÜ2055 : { 0.631145, 0.334119 }
UVî‘çÜ2056 : { 0.634944, 0.318881 }
UVî‘çÜ2057 : { 0.645891, 0.334089 }
UVî‘çÜ2058 : { 0.706048, 0.36996 }
UVî‘çÜ2059 : { 0.684474, 0.360882 }
UVî‘çÜ2060 : { 0.689001, 0.344537 }
UVî‘çÜ2061 : { 0.684474, 0.360882 }
UVî‘çÜ2062 : { 0.666158, 0.361545 }
UVî‘çÜ2063 : { 0.67084, 0.34805 }
UVî‘çÜ2064 : { 0.627258, 0.34882 }
UVî‘çÜ2065 : { 0.642005, 0.349148 }
UVî‘çÜ2066 : { 0.637917, 0.361039 }
UVî‘çÜ2067 : { 0.666158, 0.361545 }
UVî‘çÜ2068 : { 0.67541, 0.377369 }
UVî‘çÜ2069 : { 0.684474, 0.360882 }
UVî‘çÜ2070 : { 0.650876, 0.362132 }
UVî‘çÜ2071 : { 0.637917, 0.361039 }
UVî‘çÜ2072 : { 0.642005, 0.349148 }
UVî‘çÜ2073 : { 0.545329, 0.314358 }
UVî‘çÜ2074 : { 0.560297, 0.314085 }
UVî‘çÜ2075 : { 0.552455, 0.32238 }
UVî‘çÜ2076 : { 0.739816, 0.184918 }
UVî‘çÜ2077 : { 0.73778, 0.16535 }
UVî‘çÜ2078 : { 0.75094, 0.188834 }
UVî‘çÜ2079 : { 0.522634, 0.407619 }
UVî‘çÜ2080 : { 0.522656, 0.39728 }
UVî‘çÜ2081 : { 0.531155, 0.396712 }
UVî‘çÜ2082 : { 0.627258, 0.34882 }
UVî‘çÜ2083 : { 0.611328, 0.349932 }
UVî‘çÜ2084 : { 0.615687, 0.33488 }
UVî‘çÜ2085 : { 0.602243, 0.320381 }
UVî‘çÜ2086 : { 0.619622, 0.319491 }
UVî‘çÜ2087 : { 0.615687, 0.33488 }
UVî‘çÜ2088 : { 0.67541, 0.377369 }
UVî‘çÜ2089 : { 0.684474, 0.360882 }
UVî‘çÜ2090 : { 0.706048, 0.36996 }
UVî‘çÜ2091 : { 0.645709, 0.418951 }
UVî‘çÜ2092 : { 0.612184, 0.452875 }
UVî‘çÜ2093 : { 0.604783, 0.434103 }
UVî‘çÜ2094 : { 0.568985, 0.429644 }
UVî‘çÜ2095 : { 0.543887, 0.430874 }
UVî‘çÜ2096 : { 0.56582, 0.421542 }
UVî‘çÜ2097 : { 0.67541, 0.377369 }
UVî‘çÜ2098 : { 0.662726, 0.396582 }
UVî‘çÜ2099 : { 0.64947, 0.389193 }
UVî‘çÜ2100 : { 0.624856, 0.360118 }
UVî‘çÜ2101 : { 0.637917, 0.361039 }
UVî‘çÜ2102 : { 0.633295, 0.370179 }
UVî‘çÜ2103 : { 0.531603, 0.407937 }
UVî‘çÜ2104 : { 0.522634, 0.407619 }
UVî‘çÜ2105 : { 0.531155, 0.396712 }
UVî‘çÜ2106 : { 0.522656, 0.39728 }
UVî‘çÜ2107 : { 0.522655, 0.383394 }
UVî‘çÜ2108 : { 0.531869, 0.383394 }
UVî‘çÜ2109 : { 0.667374, 0.317536 }
UVî‘çÜ2110 : { 0.661521, 0.334134 }
UVî‘çÜ2111 : { 0.650181, 0.318126 }
UVî‘çÜ2112 : { 0.589727, 0.110799 }
UVî‘çÜ2113 : { 0.574251, 0.116181 }
UVî‘çÜ2114 : { 0.586445, 0.096659 }
UVî‘çÜ2115 : { 0.598105, 0.206378 }
UVî‘çÜ2116 : { 0.598165, 0.21222 }
UVî‘çÜ2117 : { 0.581711, 0.211144 }
UVî‘çÜ2118 : { 0.621498, 0.193655 }
UVî‘çÜ2119 : { 0.623502, 0.197 }
UVî‘çÜ2120 : { 0.610158, 0.200663 }
UVî‘çÜ2121 : { 0.542317, 0.475784 }
UVî‘çÜ2122 : { 0.544337, 0.46623 }
UVî‘çÜ2123 : { 0.573628, 0.473645 }
UVî‘çÜ2124 : { 0.532722, 0.430818 }
UVî‘çÜ2125 : { 0.522654, 0.430996 }
UVî‘çÜ2126 : { 0.531955, 0.420334 }
UVî‘çÜ2127 : { 0.610158, 0.200663 }
UVî‘çÜ2128 : { 0.610284, 0.203862 }
UVî‘çÜ2129 : { 0.598105, 0.206378 }
UVî‘çÜ2130 : { 0.522601, 0.464225 }
UVî‘çÜ2131 : { 0.532117, 0.464652 }
UVî‘çÜ2132 : { 0.531615, 0.472889 }
UVî‘çÜ2133 : { 0.623616, 0.402795 }
UVî‘çÜ2134 : { 0.613231, 0.391283 }
UVî‘çÜ2135 : { 0.637626, 0.382466 }
UVî‘çÜ2136 : { 0.645709, 0.418951 }
UVî‘çÜ2137 : { 0.635558, 0.409357 }
UVî‘çÜ2138 : { 0.662726, 0.396582 }
UVî‘çÜ2139 : { 0.619299, 0.375055 }
UVî‘çÜ2140 : { 0.622332, 0.367928 }
UVî‘çÜ2141 : { 0.633295, 0.370179 }
UVî‘çÜ2142 : { 0.613231, 0.391283 }
UVî‘çÜ2143 : { 0.619299, 0.375055 }
UVî‘çÜ2144 : { 0.628127, 0.378128 }
UVî‘çÜ2145 : { 0.578372, 0.333323 }
UVî‘çÜ2146 : { 0.559327, 0.332606 }
UVî‘çÜ2147 : { 0.581432, 0.318286 }
UVî‘çÜ2148 : { 0.696551, 0.325815 }
UVî‘çÜ2149 : { 0.722075, 0.323541 }
UVî‘çÜ2150 : { 0.714669, 0.343544 }
UVî‘çÜ2151 : { 0.635558, 0.409357 }
UVî‘çÜ2152 : { 0.645709, 0.418951 }
UVî‘çÜ2153 : { 0.604783, 0.434103 }
UVî‘çÜ2154 : { 0.52254, 0.34349 }
UVî‘çÜ2155 : { 0.53065, 0.343888 }
UVî‘çÜ2156 : { 0.529455, 0.363734 }
UVî‘çÜ2157 : { 0.662726, 0.396582 }
UVî‘çÜ2158 : { 0.645709, 0.418951 }
UVî‘çÜ2159 : { 0.677856, 0.410439 }
UVî‘çÜ2160 : { 0.599231, 0.334905 }
UVî‘çÜ2161 : { 0.611328, 0.349932 }
UVî‘çÜ2162 : { 0.615687, 0.33488 }
UVî‘çÜ2163 : { 0.522658, 0.41963 }
UVî‘çÜ2164 : { 0.531603, 0.407937 }
UVî‘çÜ2165 : { 0.522634, 0.407619 }
UVî‘çÜ2166 : { 0.532117, 0.464652 }
UVî‘çÜ2167 : { 0.531615, 0.472889 }
UVî‘çÜ2168 : { 0.544337, 0.46623 }
UVî‘çÜ2169 : { 0.542224, 0.420498 }
UVî‘çÜ2170 : { 0.56582, 0.421542 }
UVî‘çÜ2171 : { 0.541377, 0.408949 }
UVî‘çÜ2172 : { 0.539442, 0.335479 }
UVî‘çÜ2173 : { 0.530659, 0.328051 }
UVî‘çÜ2174 : { 0.531014, 0.335341 }
UVî‘çÜ2175 : { 0.623616, 0.402795 }
UVî‘çÜ2176 : { 0.64947, 0.389193 }
UVî‘çÜ2177 : { 0.637626, 0.382466 }
UVî‘çÜ2178 : { 0.683355, 0.315463 }
UVî‘çÜ2179 : { 0.667374, 0.317536 }
UVî‘çÜ2180 : { 0.67646, 0.33126 }
UVî‘çÜ2181 : { 0.661521, 0.334134 }
UVî‘çÜ2182 : { 0.650181, 0.318126 }
UVî‘çÜ2183 : { 0.645891, 0.334089 }
UVî‘çÜ2184 : { 0.694558, 0.389103 }
UVî‘çÜ2185 : { 0.662726, 0.396582 }
UVî‘çÜ2186 : { 0.677856, 0.410439 }
UVî‘çÜ2187 : { 0.67646, 0.33126 }
UVî‘çÜ2188 : { 0.667374, 0.317536 }
UVî‘çÜ2189 : { 0.661521, 0.334134 }
UVî‘çÜ2190 : { 0.534169, 0.307001 }
UVî‘çÜ2191 : { 0.522633, 0.306439 }
UVî‘çÜ2192 : { 0.522614, 0.322703 }
UVî‘çÜ2193 : { 0.696551, 0.325815 }
UVî‘çÜ2194 : { 0.683355, 0.315463 }
UVî‘çÜ2195 : { 0.67646, 0.33126 }
UVî‘çÜ2196 : { 0.522614, 0.322703 }
UVî‘çÜ2197 : { 0.529073, 0.320864 }
UVî‘çÜ2198 : { 0.534169, 0.307001 }
UVî‘çÜ2199 : { 0.612184, 0.452875 }
UVî‘çÜ2200 : { 0.613566, 0.460265 }
UVî‘çÜ2201 : { 0.573628, 0.473645 }
UVî‘çÜ2202 : { 0.62967, 0.264212 }
UVî‘çÜ2203 : { 0.643299, 0.263034 }
UVî‘çÜ2204 : { 0.628943, 0.269737 }
UVî‘çÜ2205 : { 0.596512, 0.417817 }
UVî‘çÜ2206 : { 0.613231, 0.391283 }
UVî‘çÜ2207 : { 0.623616, 0.402795 }
UVî‘çÜ2208 : { 0.612184, 0.452875 }
UVî‘çÜ2209 : { 0.645709, 0.418951 }
UVî‘çÜ2210 : { 0.657155, 0.433343 }
UVî‘çÜ2211 : { 0.538761, 0.344287 }
UVî‘çÜ2212 : { 0.53065, 0.343888 }
UVî‘çÜ2213 : { 0.531014, 0.335341 }
UVî‘çÜ2214 : { 0.639272, 0.302227 }
UVî‘çÜ2215 : { 0.643445, 0.288481 }
UVî‘çÜ2216 : { 0.654744, 0.300945 }
UVî‘çÜ2217 : { 0.650181, 0.318126 }
UVî‘çÜ2218 : { 0.634944, 0.318881 }
UVî‘çÜ2219 : { 0.639272, 0.302227 }
UVî‘çÜ2220 : { 0.644453, 0.372428 }
UVî‘çÜ2221 : { 0.633295, 0.370179 }
UVî‘çÜ2222 : { 0.637917, 0.361039 }
UVî‘çÜ2223 : { 0.583764, 0.08265 }
UVî‘çÜ2224 : { 0.575227, 0.097714 }
UVî‘çÜ2225 : { 0.553797, 0.084497 }
UVî‘çÜ2226 : { 0.583851, 0.299468 }
UVî‘çÜ2227 : { 0.581432, 0.318286 }
UVî‘çÜ2228 : { 0.568359, 0.296574 }
UVî‘çÜ2229 : { 0.667801, 0.091756 }
UVî‘çÜ2230 : { 0.661312, 0.074013 }
UVî‘çÜ2231 : { 0.678931, 0.089761 }
UVî‘çÜ2232 : { 0.690427, 0.283545 }
UVî‘çÜ2233 : { 0.705465, 0.269528 }
UVî‘çÜ2234 : { 0.708494, 0.276218 }
UVî‘çÜ2235 : { 0.717099, 0.261327 }
UVî‘çÜ2236 : { 0.725142, 0.26464 }
UVî‘çÜ2237 : { 0.708494, 0.276218 }
UVî‘çÜ2238 : { 0.583764, 0.08265 }
UVî‘çÜ2239 : { 0.578898, 0.0332157 }
UVî‘çÜ2240 : { 0.603067, 0.079666 }
UVî‘çÜ2241 : { 0.589727, 0.110799 }
UVî‘çÜ2242 : { 0.594393, 0.126309 }
UVî‘çÜ2243 : { 0.576117, 0.131231 }
UVî‘çÜ2244 : { 0.719264, 0.17369 }
UVî‘çÜ2245 : { 0.709947, 0.169527 }
UVî‘çÜ2246 : { 0.70539, 0.153705 }
UVî‘çÜ2247 : { 0.610914, 0.104088 }
UVî‘çÜ2248 : { 0.616299, 0.120175 }
UVî‘çÜ2249 : { 0.594393, 0.126309 }
UVî‘çÜ2250 : { 0.679204, 0.154305 }
UVî‘çÜ2251 : { 0.682934, 0.164838 }
UVî‘çÜ2252 : { 0.666182, 0.166797 }
UVî‘çÜ2253 : { 0.627258, 0.34882 }
UVî‘çÜ2254 : { 0.631145, 0.334119 }
UVî‘çÜ2255 : { 0.642005, 0.349148 }
UVî‘çÜ2256 : { 0.674808, 0.188958 }
UVî‘çÜ2257 : { 0.674266, 0.186483 }
UVî‘çÜ2258 : { 0.690432, 0.188667 }
UVî‘çÜ2259 : { 0.574686, 0.466236 }
UVî‘çÜ2260 : { 0.612184, 0.452875 }
UVî‘çÜ2261 : { 0.573628, 0.473645 }
UVî‘çÜ2262 : { 0.522611, 0.363274 }
UVî‘çÜ2263 : { 0.52254, 0.34349 }
UVî‘çÜ2264 : { 0.529455, 0.363734 }
UVî‘çÜ2265 : { 0.655791, 0.349133 }
UVî‘çÜ2266 : { 0.650876, 0.362132 }
UVî‘çÜ2267 : { 0.642005, 0.349148 }
UVî‘çÜ2268 : { 0.650876, 0.362132 }
UVî‘çÜ2269 : { 0.644453, 0.372428 }
UVî‘çÜ2270 : { 0.637917, 0.361039 }
UVî‘çÜ2271 : { 0.75094, 0.188834 }
UVî‘çÜ2272 : { 0.750808, 0.209367 }
UVî‘çÜ2273 : { 0.739816, 0.184918 }
UVî‘çÜ2274 : { 0.674112, 0.275305 }
UVî‘çÜ2275 : { 0.675751, 0.286253 }
UVî‘çÜ2276 : { 0.657733, 0.273868 }
UVî‘çÜ2277 : { 0.545075, 0.256687 }
UVî‘çÜ2278 : { 0.54384, 0.245018 }
UVî‘çÜ2279 : { 0.557986, 0.256158 }
UVî‘çÜ2280 : { 0.543805, 0.234995 }
UVî‘çÜ2281 : { 0.54384, 0.245018 }
UVî‘çÜ2282 : { 0.529086, 0.238424 }
UVî‘çÜ2283 : { 0.522667, 0.257017 }
UVî‘çÜ2284 : { 0.522663, 0.24782 }
UVî‘çÜ2285 : { 0.532837, 0.256912 }
UVî‘çÜ2286 : { 0.577971, 0.23296 }
UVî‘çÜ2287 : { 0.573634, 0.243408 }
UVî‘çÜ2288 : { 0.559614, 0.234272 }
UVî‘çÜ2289 : { 0.598105, 0.206378 }
UVî‘çÜ2290 : { 0.594031, 0.187199 }
UVî‘çÜ2291 : { 0.610158, 0.200663 }
